,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
3571,2024-03-02 17:47:38,CNNW,14,CNNW_20240302_170000_CNN_Newsroom_With_Fredricka_Whitfield/start/2820,GEORGIA BILL ALLOWS FOR THE ARREST OF ANY. PERSON SUSPECTED OF BEING IN U.S. ILLEGALLY,GEORGIA BILL ALLOWS FOR THE ARREST OF ANY PERSON SUSPECTED OF BEING IN US ILLEGALLY,GEORGIA BILL ALLOWS FOR THE ARREST OF ANY PERSON SUSPECTED OF BEING IN US ILLEGALLY
3572,2024-03-02 17:54:05,CNNW,3,CNNW_20240302_170000_CNN_Newsroom_With_Fredricka_Whitfield/start/3240,CRITICS: BILL PASSED BY THE GEORGIA HOUSE AFTER. STUDENT'S DEATH UNFAIRLY TARGETS IMMIGRANTS,CRITICS BILL PASSED BY THE GEORGIA HOUSE AFTER STUDENTS DEATH UNFAIRLY TARGETS IMMIGRANTS,CRITICS BILL PASSED BY THE GEORGIA HOUSE AFTER STUDENTS DEATH UNFAIRLY TARGETS IMMIGRANTS
3573,2024-03-02 18:06:00,FOXNEWSW,2,FOXNEWSW_20240302_180000_Fox_News_Live/start/360,EEEEEE A R I EERS. - TRUMP BLAMES BIDEN POLICIES FOR MIGRANT CRIME,EEEEEE A R I EERS TRUMP BLAMES BIDEN POLICIES FOR MIGRANT CRIME,TRUMP BLAMES BIDEN POLICIES FOR MIGRANT CRIME
3577,2024-03-02 18:13:47,CNNW,15,CNNW_20240302_180000_CNN_Newsroom_With_Fredricka_Whitfield/start/780,"AID GROUP: LETTING PEOPLE SUFFER IN GAZA ""IS A POLITICAL CHOICE"". . Shaina Low | Communication Adviser, Norwegian Refugee Council",AID GROUP LETTING PEOPLE SUFFER IN GAZA IS A POLITICAL CHOICE Shaina Low Communication Adviser Norwegian Refugee Council,LET PEOPLE SUFFER IN GAZA IS A POLITICAL CHOICE
3578,2024-03-02 18:35:00,FOXNEWSW,2,FOXNEWSW_20240302_180000_Fox_News_Live/start/2100,1.5K+ MIGRANTS DROPPED OFF OVER THREE DAY PERIOD  (BAWA,15K MIGRANTS DROPPED OFF OVER THREE DAY PERIOD BAWA,15K MIGRANTS DROPPED OFF OVER THREE DAY PERIOD
3579,2024-03-02 19:18:00,FOXNEWSW,2,FOXNEWSW_20240302_190000_Fox_News_Live/start/1080,I' L AT 0. MIGRANT CROSSINGS SPIKE UNDER PRESIDENT BIDEN ',I L AT 0 MIGRANT CROSSINGS SPIKE UNDER PRESIDENT BIDEN,MIGRANT CROSSINGS SPIKE UNDER PRESIDENT BIDEN
3583,2024-03-02 20:38:27,CNNW,2,CNNW_20240302_200000_CNN_Newsroom_With_Fredricka_Whitfield/start/2280,LAKEN RILEY LAID TO REST AMID GROWING ANTI-IMMIGRANT RHETORIC,LAKEN RILEY LAID TO REST AMID GROWING ANTIIMMIGRANT RHETORIC,ANTIIMMIGRANT RHETORIC
3584,2024-03-02 21:01:49,FOXNEWSW,5,FOXNEWSW_20240302_210000_Fox_News_Live/start/60,"DEM CITIES SHIFT ON ""SANCTUARY"" AMID MIGRANT WAVE",DEM CITIES SHIFT ON SANCTUARY AMID MIGRANT WAVE,CITIES SHIFT ON SANCTUARY AMID MIGRANT WAVE
3585,2024-03-02 21:02:47,FOXNEWSW,2,FOXNEWSW_20240302_210000_Fox_News_Live/start/120,PUBLIC SAFETY CONCERNS AMID SPIKE IN MIGRANT CRIM,PUBLIC SAFETY CONCERNS AMID SPIKE IN MIGRANT CRIM,PUBLIC SAFETY CONCERNS AMID SPIKE IN MIGRANT CRIME
3586,2024-03-02 22:07:00,FOXNEWSW,2,FOXNEWSW_20240302_220000_The_Five/start/420,"A T â. NOW: TRUMP AT MIGRATION HOT SPOT, BIDEN ISNOT |, 15ge Ay",A T NOW TRUMP AT MIGRATION HOT SPOT BIDEN ISNOT 15ge Ay,TRUMP AT MIGRATION HOT SPOT
3587,2024-03-03 00:16:12,FOXNEWSW,3,FOXNEWSW_20240303_000000_The_Big_Weekend_Show/start/960,BIDEN REMAINS DEFIANT RESISTS ACTION ON BORDER,BIDEN REMAINS DEFIANT RESISTS ACTION ON BORDER,BIDEN REMAINS DEFIANT RESISTS ACTION ON BORDER
3588,2024-03-03 02:14:36,FOXNEWSW,6,FOXNEWSW_20240303_020000_One_Nation_With_Brian_Kilmeade/start/840,TRUMP VISITS EPICENTER OF BIDEN'S BORDER CRISIS,TRUMP VISITS EPICENTER OF BIDENS BORDER CRISIS,TRUMP VISITS EPICENTER OF BIDEN'S BORDER CRISIS
3590,2024-03-03 04:25:57,MSNBCW,2,MSNBCW_20240303_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1500,"g BIDEN, TRUMP FACE OFF OVER IMMIGRATION",g BIDEN TRUMP FACE OFF OVER IMMIGRATION,BIDEN TRUMP FACE OFF OVER IMMIGRATION
3594,2024-03-03 09:33:55,CNNW,7,CNNW_20240303_090000_CNN_Newsroom_Live/start/1980,Immigration a key issue on Super Tuesday,Immigration a key issue on Super Tuesday,Immigration a key issue on Super Tuesday
3596,2024-03-03 11:32:08,CNNW,12,CNNW_20240303_110000_CNN_This_Morning_Weekend/start/1920,MIGRATION FROM EL SALVADOR DOWN AMID CRACKDOWN ON CRIME,MIGRATION FROM EL SALVADOR DOWN AMID CRACKDOWN ON CRIME,MIGRATION FROM EL SALVADOR DOWN AMID CRACKDOWN ON CRIME
3597,2024-03-03 11:37:29,FOXNEWSW,2,FOXNEWSW_20240303_110000_FOX_and_Friends_Sunday/start/2220,WAPO OP-ED: BIDEN WILL LOSE UNLESS HE FIXES BORDER,WAPO OPED BIDEN WILL LOSE UNLESS HE FIXES BORDER,WAPO OPED BIDEN WILL LOSE UNLESS HE FIXES BORDER
3599,2024-03-03 13:23:52,FOXNEWSW,3,FOXNEWSW_20240303_130000_FOX_and_Friends_Sunday/start/1380,BORDER PATROL UNION MOCKS BIDEN FOLLOWING VISIT,BORDER PATROL UNION MOCKS BIDEN FOLLOWING VISIT,BORDER PATROL UNION MOCKS BIDEN FOLLOWING VISIT
3600,2024-03-03 13:25:18,FOXNEWSW,5,FOXNEWSW_20240303_130000_FOX_and_Friends_Sunday/start/1500,""" REP CAMMACK SHARES DETAILS OF HER TRIP TO BORDER",REP CAMMACK SHARES DETAILS OF HER TRIP TO BORDER,REP CAMMACK SHARES DETAILS OF HER TRIP TO BORDER
3601,2024-03-03 14:05:08,CNNW,8,CNNW_20240303_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash/start/300,BIDEN WEIGHS EXECUTIVE ACTION TO RESTRICT ASYLUM AT BORDER,BIDEN WEIGHS EXECUTIVE ACTION TO RESTRICT ASYLUM AT BORDER,BIDEN WEIGHS EXECUTIVE ACTION TO RESTRICT ASYLUM AT BORDER
3602,2024-03-03 14:07:32,FOXNEWSW,2,FOXNEWSW_20240303_140000_FOX_and_Friends_Sunday/start/420,"I S â_|. . VOTERS RANK ECONOMY, IMMIGRATION AS TOP ISSUES",I S VOTERS RANK ECONOMY IMMIGRATION AS TOP ISSUES,VOTERS RANK ECONOMY IMMIGRATION AS TOP ISSUES
3603,2024-03-03 14:09:40,MSNBCW,5,MSNBCW_20240303_140000_The_Weekend/start/540,' GOV. PRITZKER ON STATE OF IMMIGRATION POLICY,GOV PRITZKER ON STATE OF IMMIGRATION POLICY,GOV PRITZKER ON STATE OF IMMIGRATION POLICY
3604,2024-03-03 14:10:49,FOXNEWSW,2,FOXNEWSW_20240303_140000_FOX_and_Friends_Sunday/start/600,"N. TRUMP SAYS BORDER CRISIS IS ""JOE BIDEN'S INVASION""",N TRUMP SAYS BORDER CRISIS IS JOE BIDENS INVASION,N TRUMP SAYS BORDER CRISIS IS JOE BIDEN'S INVASION
3605,2024-03-03 14:12:28,FOXNEWSW,2,FOXNEWSW_20240303_140000_FOX_and_Friends_Sunday/start/720,CA GOV NEWSOM VISITS MIGRANT SHELTER IN SAN DIEGO,CA GOV NEWSOM VISITS MIGRANT SHELTER IN SAN DIEGO,CA GOV NEWSOM VISITS MIGRANT SHELTER IN SAN DIEGO
3606,2024-03-03 14:12:39,FOXNEWSW,8,FOXNEWSW_20240303_140000_FOX_and_Friends_Sunday/start/720,"NEWSOM CALLS ON REPUBLICANS TO. ""GET SERIOUS"" ABOUT A BORDER DEAL",NEWSOM CALLS ON REPUBLICANS TO GET SERIOUS ABOUT A BORDER DEAL,NEWSOM CALLS ON REPUBLICANS TO GET SERIOUS ABOUT A BORDER DEAL
3607,2024-03-03 15:10:00,FOXNEWSW,2,FOXNEWSW_20240303_150000_Sunday_Morning_Futures_With_Maria_Bartiromo/start/600,. Â» STEVE GARVEY (R) | CALIFORNIA SENATE CANDIDATE _. 10 MILLION+ MIGRANTS HAVE ILLEGALLY CROSSED,STEVE GARVEY R CALIFORNIA SENATE CANDIDATE 10 MILLION MIGRANTS HAVE ILLEGALLY CROSSED,STEVE GARVEY R CALIFORNIA SENATE CANDIDATE 10 MILLION MIGRANTS HAVE ILLEGALLY CROSSED
3608,2024-03-03 16:03:08,CNNW,5,CNNW_20240303_160000_Inside_Politics_With_Manu_Raju/start/180,"TRUMP BASELESSLY SAYS BIDEN BORDER CONDUCT IS. ATTEMPT TO ""OVERTHROW THE UNITED STATES OF AMERICA""",TRUMP BASELESSLY SAYS BIDEN BORDER CONDUCT IS ATTEMPT TO OVERTHROW THE UNITED STATES OF AMERICA,TRUMP BASELESSLY SAYS BIDEN BORDER CONDUCT IS ATTEMPT TO OVERTHROW THE UNITED STATES OF AMERICA
3609,2024-03-03 16:07:07,MSNBCW,26,MSNBCW_20240303_160000_Velshi/start/420,. TRUMP SLAMS MIGRANTS IN SPEECH AT THE SOUTHERN BORDER,TRUMP SLAMS MIGRANTS IN SPEECH AT THE SOUTHERN BORDER,TRUMP SLAMS MIGRANTS IN SPEECH AT THE SOUTHERN BORDER
3610,2024-03-03 16:08:49,FOXNEWSW,2,FOXNEWSW_20240303_160000_MediaBuzz/start/480,THE BATTLE OF THE BORDER. HOW ILLEGAL MIGRATION BECAME TOP ISSUE,THE BATTLE OF THE BORDER HOW ILLEGAL MIGRATION BECAME TOP ISSUE,THE BATTLE OF THE BORDER HOW ILLEGAL MIGRATION BECAME TOP ISSUE
3611,2024-03-03 16:13:28,FOXNEWSW,3,FOXNEWSW_20240303_160000_MediaBuzz/start/780,THE BATTLE OF THE BORDER. . CNN COMPLAINS OF TRUMP'S LIES,THE BATTLE OF THE BORDER CNN COMPLAINS OF TRUMPS LIES,THE BATTLE OF THE BORDER CNN COMPLAINS OF TRUMP'S LIES
3612,2024-03-03 16:49:21,CNNW,8,CNNW_20240303_160000_Inside_Politics_With_Manu_Raju/start/2940,BORDER WHIPLASH,BORDER WHIPLASH,BORDER WHIPLASH
3613,2024-03-03 16:54:11,CNNW,40,CNNW_20240303_160000_Inside_Politics_With_Manu_Raju/start/3240,REPUBLICAN ARCHITECT OF BORDER DEAL FACES FALLOUT,REPUBLICAN ARCHITECT OF BORDER DEAL FACES FALLOUT,REPUBLICAN ARCHITECT OF BORDER DEAL FACES FALLOUT
3614,2024-03-03 16:54:52,CNNW,9,CNNW_20240303_160000_Inside_Politics_With_Manu_Raju/start/3240,"SEN. LANKFORD: IT ""SENDS THE WRONG SIGNAL"" TO AVOID. ACTION ON BORDER CRISIS BECAUSE IT'S AN ELECTION YEAR",SEN LANKFORD IT SENDS THE WRONG SIGNAL TO AVOID ACTION ON BORDER CRISIS BECAUSE ITS AN ELECTION YEAR,SEN LANKFORD IT SENDS THE WRONG SIGNAL TO AVOID ACTION ON BORDER CRISIS BECAUSE IT'S AN ELECTION YEAR
3615,2024-03-03 17:39:37,FOXNEWSW,2,FOXNEWSW_20240303_170000_Fox_News_Live/start/2340,SANCTUARY CITIES BLASTED OVER VIOLENCE BY MIGRANTS | b ey,SANCTUARY CITIES BLASTED OVER VIOLENCE BY MIGRANTS b ey,SANCTUARY CITIES BLASTED OVER VIOLENCE BY MIGRANTS
3616,2024-03-03 17:40:00,MSNBCW,3,MSNBCW_20240303_170000_Inside_With_Jen_Psaki/start/2400,. TRUMP STOKES FEAR AND AMPLIFIES HATE IN BORDER VISIT,TRUMP STOKES FEAR AND AMPLIFIES HATE IN BORDER VISIT,TRUMP STOKES FEAR AND AMPLIFIES HATE IN BORDER VISIT
3617,2024-03-03 17:43:57,MSNBCW,2,MSNBCW_20240303_170000_Inside_With_Jen_Psaki/start/2580,". TRUMP LIES ABOUT ""MIGRANT CRIME"" WA",TRUMP LIES ABOUT MIGRANT CRIME WA,TRUMP LIES ABOUT MIGRANT CRIME
3618,2024-03-03 17:46:00,MSNBCW,2,MSNBCW_20240303_170000_Inside_With_Jen_Psaki/start/2760,| POLL: IMMIGRATION TOPS L,POLL IMMIGRATION TOPS L,IMMIGRATION TOPS LIST
3619,2024-03-03 17:46:04,MSNBCW,14,MSNBCW_20240303_170000_Inside_With_Jen_Psaki/start/2760,GALLUP POLL: AMERICANS NAME IMMIGRATION AS. THE MOST IMPORTANT PROBLEM FACING THE U.S.,GALLUP POLL AMERICANS NAME IMMIGRATION AS THE MOST IMPORTANT PROBLEM FACING THE US,AMERICANS NAME IMMIGRATION AS THE MOST IMPORTANT PROBLEM FACING THE US
3620,2024-03-03 17:46:39,FOXNEWSW,2,FOXNEWSW_20240303_170000_Fox_News_Live/start/2760,BORDER PATROL BATTLES RECORD MIGRANT ENCOUNTERS 5352,BORDER PATROL BATTLES RECORD MIGRANT ENCOUNTERS 5352,BORDER PATROL BATTLES RECORD MIGRANT ENCOUNTERS 5352
3622,2024-03-03 18:13:30,FOXNEWSW,2,FOXNEWSW_20240303_180000_Fox_News_Live/start/780,NEW POLL: VOTERS CONCERNED OVER MIGRANT CRISIS,NEW POLL VOTERS CONCERNED OVER MIGRANT CRISIS,NEW POLL VOTERS CONCERNED OVER MIGRANT CRISIS
3623,2024-03-03 19:12:00,FOXNEWSW,2,FOXNEWSW_20240303_190000_FOX_News_Sunday/start/720,"F7 N, .. NEWS | DEMOCRATS BLAME REPUBLICANS FOR DEMONIZING. DAY | MIGRANTS AS BORDER CRISIS WORSENS",F7 N NEWS DEMOCRATS BLAME REPUBLICANS FOR DEMONIZING DAY MIGRANTS AS BORDER CRISIS WORSENS,DEMOCRATS BLAME REPUBLICANS FOR DEMONIZING MIGRANTS AS BORDER CRISIS WORSENS
3626,2024-03-03 21:40:18,FOXNEWSW,2,FOXNEWSW_20240303_210000_Fox_News_Live/start/2400,"BREAKING. SOURCES SUSPECT ACCUSED OF ROBBING ~+SUPER*"". OTHER MIGRANTS WAS SHOT & KILLED BY BORDER PATROL |- TUESDAY,",BREAKING SOURCES SUSPECT ACCUSED OF ROBBING SUPER OTHER MIGRANTS WAS SHOT KILLED BY BORDER PATROL TUESDAY,SUSPECTED ROBBER SHOT AND KILLED BY BORDER PATROL TUESDAY
3627,2024-03-03 22:08:00,MSNBCW,11,MSNBCW_20240303_220000_PoliticsNation/start/480,PRES. BIDEN CALLS FOR IMMIGRATION. REFORM DURING VISIT TO SOUTHERN BORDER,PRES BIDEN CALLS FOR IMMIGRATION REFORM DURING VISIT TO SOUTHERN BORDER,BIDEN CALLS FOR IMMIGRATION REFORM DURING VISIT TO SOUTHERN BORDER
3628,2024-03-04 00:47:55,FOXNEWSW,2,FOXNEWSW_20240304_000000_The_Big_Weekend_Show/start/2820,"MIGRANT MORTGAGES? ~+SUPER*"". CA DEMS PROPOSING HOME LOANS FOR ILLEGAL IMMIGRANTS |= TUESDAY',",MIGRANT MORTGAGES SUPER CA DEMS PROPOSING HOME LOANS FOR ILLEGAL IMMIGRANTS TUESDAY,PROPOSING HOME LOANS FOR ILLEGAL IMMIGRANTS TUESDAY
3630,2024-03-04 00:53:30,FOXNEWSW,2,FOXNEWSW_20240304_000000_The_Big_Weekend_Show/start/3180,CRIMINAL MIGRANT KILLED AFTER MULTIPLE ROBBERIES,CRIMINAL MIGRANT KILLED AFTER MULTIPLE ROBBERIES,CRIMINAL MIGRANT KILLED AFTER MULTIPLE ROBBERIES
3631,2024-03-04 00:53:55,FOXNEWSW,2,FOXNEWSW_20240304_000000_The_Big_Weekend_Show/start/3180,BOAT CARRYING MIGRANTS COMES ASHORE IN FLORIDA,BOAT CARRYING MIGRANTS COMES ASHORE IN FLORIDA,BOAT CARRYING MIGRANTS COMES ASHORE IN FLORIDA
3632,2024-03-04 02:09:46,FOXNEWSW,2,FOXNEWSW_20240304_020000_Sunday_Night_in_America_With_Trey_Gowdy/start/540,.. . BIDEN PASSES BUCK TO CONGRESS ON MIGRANT CRISIS,BIDEN PASSES BUCK TO CONGRESS ON MIGRANT CRISIS,BIDEN PASSES BUCK TO CONGRESS ON MIGRANT CRISIS
3633,2024-03-04 02:12:41,FOXNEWSW,2,FOXNEWSW_20240304_020000_Sunday_Night_in_America_With_Trey_Gowdy/start/720,FEARS OF MIGRANT CRIME WAVE GROW IN U.S. CITIES,FEARS OF MIGRANT CRIME WAVE GROW IN US CITIES,FEARS OF MIGRANT CRIME WAVE GROW IN US CITIES
3635,2024-03-04 03:36:25,MSNBCW,2,MSNBCW_20240304_030000_Inside_With_Jen_Psaki/start/2160,COMING 13\ BORDER BATTLE,COMING 13 BORDER BATTLE,COMING 13 BORDER BATTLE
3636,2024-03-04 03:48:42,FOXNEWSW,2,FOXNEWSW_20240304_030000_The_Big_Weekend_Show/start/2880,"NO PAPERS, NO PROBLEM. CALIFORNIA EYES HOME MORTGAGES FOR MIGRANTS",NO PAPERS NO PROBLEM CALIFORNIA EYES HOME MORTGAGES FOR MIGRANTS,NO PAPERS NO PROBLEM CALIFORNIA EYES HOME MORTGAGES FOR MIGRANTS
3638,2024-03-04 07:27:00,FOXNEWSW,2,FOXNEWSW_20240304_070000_FOX_News_Sunday/start/1620,' WAy. NEWS FOX POLL: 66% OF VOTERS DISAPPROVE OF. i0YNZ BIDEN'S PERFORMANCE ON IMMIGRATION,WAy NEWS FOX POLL 66 OF VOTERS DISAPPROVE OF i0YNZ BIDENS PERFORMANCE ON IMMIGRATION,WAy NEWS FOX POLL 66 OF VOTERS DISAPPROVE OF BIDEN'S PERFORMANCE ON IMMIGRATION
3640,2024-03-04 10:22:48,CNNW,9,CNNW_20240304_100000_CNN_This_Morning/start/1320,SCOTUS HAS UNTIL SATURDAY TO BLOCK TEXAS IMMIGRATION LAW,SCOTUS HAS UNTIL SATURDAY TO BLOCK TEXAS IMMIGRATION LAW,SCOTUS HAS UNTIL SATURDAY TO BLOCK TEXAS IMMIGRATION LAW
3642,2024-03-04 10:55:09,FOXNEWSW,2,FOXNEWSW_20240304_100000_FOX__Friends_First/start/3300,WH BLAMES CONGRESS FOR BORDER CRIsIS |z (6%,WH BLAMES CONGRESS FOR BORDER CRIsIS z 6,WH BLAMES CONGRESS FOR BORDER CRISIS
3643,2024-03-04 10:55:57,FOXNEWSW,3,FOXNEWSW_20240304_100000_FOX__Friends_First/start/3300,""" +SUPER*. . > RAUL ORTIZ | FORMER BORDER PATROL CHIEF. MIGRANT CRISIS",SUPER RAUL ORTIZ FORMER BORDER PATROL CHIEF MIGRANT CRISIS,SUPER RAUL ORTIZ FORMER BORDER PATROL CHIEF MIGRANT CRISIS
3644,2024-03-04 11:08:57,FOXNEWSW,2,FOXNEWSW_20240304_110000_FOX_and_Friends/start/480,FORMER BORDER PATROL CHIEF SAYS HE NEVER. SPOKE TO BIDEN OR HARRIS DURING HIS TENURE,FORMER BORDER PATROL CHIEF SAYS HE NEVER SPOKE TO BIDEN OR HARRIS DURING HIS TENURE,FORMER BORDER PATROL CHIEF SAYS HE NEVER SPOKE TO BIDEN OR HARRIS DURING HIS TENURE
3645,2024-03-04 11:25:16,FOXNEWSW,6,FOXNEWSW_20240304_110000_FOX_and_Friends/start/1500,""" +SUPER*â.  TUESDAY'. . BANDITS TARGET MIGRANTS AT CA. BORDER AMID WORSENING SURGE",SUPER TUESDAY BANDITS TARGET MIGRANTS AT CA BORDER AMID WORSENING SURGE,SUPER TUESDAY BANDITS TARGET MIGRANTS AT CA BORDER AMID WORSENING SURGE
3646,2024-03-04 11:26:00,FOXNEWSW,4,FOXNEWSW_20240304_110000_FOX_and_Friends/start/1560,Â» BRANDON JUDD | NATL BORDER PATROL COUNCIL PRES [[ /@. ~ CBP: AGENTS KILLED BANDIT,BRANDON JUDD NATL BORDER PATROL COUNCIL PRES CBP AGENTS KILLED BANDIT,BRANDON JUDD NATL BORDER PATROL COUNCIL PRES CBP AGENTS KILLED BANDIT
3647,2024-03-04 11:27:00,FOXNEWSW,2,FOXNEWSW_20240304_110000_FOX_and_Friends/start/1620,CBP: CRIMINAL MIGRANT KILLED BY 'BORTAC UNIT | Y â¬,CBP CRIMINAL MIGRANT KILLED BY BORTAC UNIT Y,CBP CRIMINAL MIGRANT KILLED BY BORTAC UNIT Y
3648,2024-03-04 11:28:29,FOXNEWSW,2,FOXNEWSW_20240304_110000_FOX_and_Friends/start/1680,IMPACT OF BIDEN'S BORDER POLICIES ON U.S. SAFETY |Gy ),IMPACT OF BIDENS BORDER POLICIES ON US SAFETY Gy,IMPACT OF BIDEN'S BORDER POLICIES ON US SAFETY
3650,2024-03-04 12:14:28,FOXNEWSW,3,FOXNEWSW_20240304_120000_FOX_and_Friends/start/840,CBP SHOOTS & KILLS BANDIT REPORTEDLY. ROBBING OTHER MIGRANTS IN CA,CBP SHOOTS KILLS BANDIT REPORTEDLY ROBBING OTHER MIGRANTS IN CA,CBP SHOOTS KILLS BANDIT REPORTEDLY ROBBING OTHER MIGRANTS IN CA
3651,2024-03-04 12:14:50,FOXNEWSW,2,FOXNEWSW_20240304_120000_FOX_and_Friends/start/840,JUDD: BANDITS ARE TARGETING MIGRANTS AT BORDER,JUDD BANDITS ARE TARGETING MIGRANTS AT BORDER,BANDITS ARE TARGETING MIGRANTS AT BORDER
3652,2024-03-04 12:15:00,BBCNEWS,15,BBCNEWS_20240304_120000_BBC_News_Now/start/900,Calls for an inquiry over children seeking asylum,Calls for an inquiry over children seeking asylum,Calls for an inquiry over children seeking asylum
3654,2024-03-04 14:21:50,FOXNEWSW,2,FOXNEWSW_20240304_140000_Americas_Newsroom/start/1260,ANGER IN COLORADO OVER ILLEGAL IMMIGRANT OVERFLOW Q,ANGER IN COLORADO OVER ILLEGAL IMMIGRANT OVERFLOW Q,ANGER IN COLORADO OVER ILLEGAL IMMIGRANT OVERFLOW
3657,2024-03-04 15:43:00,FOXNEWSW,2,FOXNEWSW_20240304_150000_Americas_Newsroom/start/2580,"mï¬ï¬p);:m REI BAIEK | ANCHORK, Jl qpâln.i&ld.' R P""'. . 'SOON: TRUMP SPEAKS AFTER SUPREME COURT VICTORY =",mpm REI BAIEK ANCHORK Jl qplnild R P SOON TRUMP SPEAKS AFTER SUPREME COURT VICTORY,FACT CHECKING TRUMP'S REMARKS ON HIS CRIMINAL TRIALS IMMIGRATION
3658,2024-03-04 17:53:23,CNNW,38,CNNW_20240304_170000_Inside_Politics_With_Dana_Bash/start/3180,"FACT-CHECKING TRUMP'S REMARKS ON HIS CRIMINAL TRIALS, IMMIGRATION",FACTCHECKING TRUMPS REMARKS ON HIS CRIMINAL TRIALS IMMIGRATION,COURT RULES TEXAS CAN USE CONTROVERSIAL IMMIGRATION LAW FOR ONE WEEK
3663,2024-03-04 19:41:00,FOXNEWSW,2,FOXNEWSW_20240304_190000_America_Reports/start/2460,. NYC TAXPAYERS TO FOOT $2.3B BILL FOR MIGRANT AID,NYC TAXPAYERS TO FOOT 23B BILL FOR MIGRANT AID,NYC TAXPAYERS TO FOOT 23B BILL FOR MIGRANT AID
3664,2024-03-04 19:43:00,FOXNEWSW,2,FOXNEWSW_20240304_190000_America_Reports/start/2580,R. NY PROGRAM COULD SEND MIGRANTS TO SUBURBS,R NY PROGRAM COULD SEND MIGRANTS TO SUBURBS,R NY PROGRAM COULD SEND MIGRANTS TO SUBURBS
3665,2024-03-04 20:55:22,FOXNEWSW,11,FOXNEWSW_20240304_200000_The_Story_With_Martha_MacCallum/start/3300,MIGRANTS SURRENDER AFTER CROSSING BORDER IN TEXAS,MIGRANTS SURRENDER AFTER CROSSING BORDER IN TEXAS,MIGRANTS SURRENDER AFTER CROSSING BORDER IN TEXAS
3666,2024-03-04 20:55:55,FOXNEWSW,7,FOXNEWSW_20240304_200000_The_Story_With_Martha_MacCallum/start/3300,COURT: TX CAN ARREST MIGRANTS CROSSING ILLEGALLY,COURT TX CAN ARREST MIGRANTS CROSSING ILLEGALLY,COURT TX CAN ARREST MIGRANTS CROSSING ILLEGALLY
3667,2024-03-04 21:12:04,FOXNEWSW,3,FOXNEWSW_20240304_210000_Your_World_With_Neil_Cavuto/start/720,BIDEN ADMIN ASKS SCOTUS TO BLOCK ENFORCEMENT OF. TEXAS LAW ON ARRESTING ILLEGAL IMMIGRANTS,BIDEN ADMIN ASKS SCOTUS TO BLOCK ENFORCEMENT OF TEXAS LAW ON ARRESTING ILLEGAL IMMIGRANTS,BIDEN ADMIN ASKS SCOTUS TO BLOCK ENFORCEMENT OF TEXAS LAW ON ARRESTING ILLEGAL IMMIGRANTS
3669,2024-03-04 23:22:00,FOXNEWSW,4,FOXNEWSW_20240304_230000_Special_Report_With_Bret_Baier/start/1320,HIGH PRICE. NEW YORK CITY SPENT $1 BILLION ON MIGRANT HOUSING |E,HIGH PRICE NEW YORK CITY SPENT 1 BILLION ON MIGRANT HOUSING E,HIGH PRICE NEW YORK CITY SPENT 1 BILLION ON MIGRANT HOUSING
3670,2024-03-04 23:23:26,FOXNEWSW,2,FOXNEWSW_20240304_230000_Special_Report_With_Bret_Baier/start/1380,PRICE TAG. MIGRANT INFLUX MIGHT COST NEW YORK CITY OVER 10 BILLION,PRICE TAG MIGRANT INFLUX MIGHT COST NEW YORK CITY OVER 10 BILLION,PRICE TAG MIGRANT INFLUX MIGHT COST NEW YORK CITY OVER 10 BILLION
3671,2024-03-04 23:35:48,FOXNEWSW,2,FOXNEWSW_20240304_230000_Special_Report_With_Bret_Baier/start/2100,CALIFORNIA CHAOS. HOUSING AND IMMIGRATION TOP GARVEY CONCERNS,CALIFORNIA CHAOS HOUSING AND IMMIGRATION TOP GARVEY CONCERNS,CALIFORNIA CHAOS HOUSING AND IMMIGRATION TOP GARVEY CONCERNS
3673,2024-03-05 00:33:23,FOXNEWSW,2,FOXNEWSW_20240305_000000_The_Ingraham_Angle/start/1980,"SCOTUS TEMPORARILY BLOCKS TEXAS IMMIGRATION LAW [, SUFER:",SCOTUS TEMPORARILY BLOCKS TEXAS IMMIGRATION LAW SUFER,SCOTUS TEMPORARILY BLOCKS TEXAS IMMIGRATION LAW
3674,2024-03-05 01:19:04,FOXNEWSW,3,FOXNEWSW_20240305_010000_Jesse_Watters_Primetime/start/1140,MILI.IONS OF UNKNOWN MIGRANTS CROSS BORDER,MILIIONS OF UNKNOWN MIGRANTS CROSS BORDER,MILLIONS OF UNKNOWN MIGRANTS CROSS BORDER
3675,2024-03-05 01:21:39,FOXNEWSW,2,FOXNEWSW_20240305_010000_Jesse_Watters_Primetime/start/1260,BORDER PATROL ARRESTS 3 MIGRANT GANGSTERS,BORDER PATROL ARRESTS 3 MIGRANT GANGSTERS,BORDER PATROL ARRESTS 3 MIGRANT GANGSTERS
3677,2024-03-05 01:22:20,FOXNEWSW,2,FOXNEWSW_20240305_010000_Jesse_Watters_Primetime/start/1320,' DEMOCRATS PROTECT MIGRANT CRIMINALS,DEMOCRATS PROTECT MIGRANT CRIMINALS,DEMOCRATS PROTECT MIGRANT CRIMINALS
