,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
6127,2019-04-08 23:31:00,FOXNEWSW,3,FOXNEWSW_20190408_230000_The_Story_With_Martha_MacCallum/start/1860,"NEXT STEPS FOR WH IMMIGRATION POLICY mSetOIâ I. AMID SEC NIELSEN'S DEPARTURE yd. . ' , COMING up",NEXT STEPS FOR WH IMMIGRATION POLICY mSetOI I AMID SEC NIELSENS DEPARTURE yd COMING up,NEXT STEPS FOR WH IMMIGRATION POLICY AMID SEC NIELSEN'S DEPARTURE
6128,2019-04-08 23:31:35,FOXNEWSW,2,FOXNEWSW_20190408_230000_The_Story_With_Martha_MacCallum/start/1860,> CHRIS HAHN l SYNDICATED RADIO HOST. . NEXT STEPS FOR WH IMMIGRATION POLICY. AMID SFC NIFI 5|:le DFPARTIIRF,CHRIS HAHN l SYNDICATED RADIO HOST NEXT STEPS FOR WH IMMIGRATION POLICY AMID SFC NIFI 5le DFPARTIIRF,CHRIS HAHN I SYNDICATED RADIO HOST NEXT STEPS FOR WH IMMIGRATION POLICY
6129,2019-04-08 23:32:00,FOXNEWSW,3,FOXNEWSW_20190408_230000_The_Story_With_Martha_MacCallum/start/1920,msetorydï¬. . COMING UP. . NEXT STEPS FOR WH IMMIGRATION POLICY. AMID SEC NIELSEN'S DEPARTURE. . {ââ. .  . . II,msetoryd COMING UP NEXT STEPS FOR WH IMMIGRATION POLICY AMID SEC NIELSENS DEPARTURE II,COMING UP NEXT STEPS FOR WH IMMIGRATION POLICY AMID SEC NIELSEN'S DEPARTURE
6130,2019-04-08 23:32:13,MSNBCW,2,MSNBCW_20190408_230000_Hardball_With_Chris_Matthews/start/1920,"WASH. POST: TRUMP CAMPAIGN TO FOCUS ON. IMMIGRATION, HEALTH CARE & ECONOMY",WASH POST TRUMP CAMPAIGN TO FOCUS ON IMMIGRATION HEALTH CARE ECONOMY,WASH POST TRUMP CAMPAIGN TO FOCUS ON IMMIGRATION
6131,2019-04-08 23:32:55,FOXNEWSW,2,FOXNEWSW_20190408_230000_The_Story_With_Martha_MacCallum/start/1920,"P JAMES HAYES | FORMER DHS SPECIAL AGENT IN CHARGE. . NEXT STEPS FOR WH IMMIGRATION POLICY Story. AMII') SFC NIFI SFN'S DFPARTIIRF TM""",P JAMES HAYES FORMER DHS SPECIAL AGENT IN CHARGE NEXT STEPS FOR WH IMMIGRATION POLICY Story AMII SFC NIFI SFNS DFPARTIIRF TM,P JAMES HAYES FORMER DHS SPECIAL AGENT IN CHARGE NEXT STEPS FOR WH IMMIGRATION POLICY
6132,2019-04-08 23:32:57,FOXNEWSW,2,FOXNEWSW_20190408_230000_The_Story_With_Martha_MacCallum/start/1920,1;. NEXT STEPS FOR WH IMMIGRATION POLICY 5 Cry. . AMII') SFC NIFI SFN'S DFPARTIIRF .m,1 NEXT STEPS FOR WH IMMIGRATION POLICY 5 Cry AMII SFC NIFI SFNS DFPARTIIRF m,NEXT STEPS FOR WH IMMIGRATION POLICY
6133,2019-04-09 00:03:00,FOXNEWSW,2,FOXNEWSW_20190409_000000_Tucker_Carlson_Tonight/start/180,. lEFT' S POSITION QN IMMIGRATION IS NOT SUSTAINABLE. . L: Hruï¬nk,lEFT S POSITION QN IMMIGRATION IS NOT SUSTAINABLE L Hrunk,LEFT'S POSITION ON IMMIGRATION IS NOT SUSTAINABLE
6134,2019-04-09 00:03:55,FOXNEWSW,2,FOXNEWSW_20190409_000000_Tucker_Carlson_Tonight/start/180,w. OBAMA DEFENDS ASSIMILATION OF IMMIGRANTS. . lâ < 'rnt'vnn FADI cnm nnmk,w OBAMA DEFENDS ASSIMILATION OF IMMIGRANTS l rntvnn FADI cnm nnmk,OBAMA DEFENDS ASSIMILATION OF IMMIGRANTS
6136,2019-04-09 00:04:13,MSNBCW,5,MSNBCW_20190409_000000_All_In_With_Chris_Hayes/start/240,"I STEPHEN MILLER PUT ""IN CHARGE"" OF IMMIGRATION POLICY '",I STEPHEN MILLER PUT IN CHARGE OF IMMIGRATION POLICY,STEPHEN MILLER PUT IN CHARGE OF IMMIGRATION POLICY
6138,2019-04-09 00:06:40,FOXNEWSW,2,FOXNEWSW_20190409_000000_Tucker_Carlson_Tonight/start/360,. IMMIGRATION CRISIS. . RIP. ('HAMGFC Tn l-lnMFI AND CFI'I IDITV I FAnFDCI-IID,IMMIGRATION CRISIS RIP HAMGFC Tn llnMFI AND CFII IDITV I FAnFDCIIID,IMMIGRATION CRISIS RIP HAMGFC Tn llnMFI AND CFII IDITV I FAnFDCIIID
6139,2019-04-09 00:06:50,FOXNEWSW,2,FOXNEWSW_20190409_000000_Tucker_Carlson_Tonight/start/360,IMMIGRATION CRISIS. . RIG ('HANGFC Tn HnMFI AND QFFI IDITV I FAnFDCI-IID,IMMIGRATION CRISIS RIG HANGFC Tn HnMFI AND QFFI IDITV I FAnFDCIIID,IMMIGRATION CRISIS RIG HANGFC Tn HnMFI AND QFFI IDITV I FAnFDCIIID
6140,2019-04-09 00:07:49,MSNBCW,4,MSNBCW_20190409_000000_All_In_With_Chris_Hayes/start/420,FEDERAL JUDGE RULES AGAINST TRUMP POLICY '. FORCING ASYLUM SEEKERS TO WAIT IN MEXICO I,FEDERAL JUDGE RULES AGAINST TRUMP POLICY FORCING ASYLUM SEEKERS TO WAIT IN MEXICO I,FEDERAL JUDGE RULES AGAINST TRUMP POLICY FORCING ASYLUM SEEKERS TO WAIT IN MEXICO I
6142,2019-04-09 00:15:30,MSNBCW,6,MSNBCW_20190409_000000_All_In_With_Chris_Hayes/start/900,REPORT: MILLER DIRECTLY PRESSURING MID-LEVEL '. OFFICIALS TO CRACK DOWN ON MIGRATION SURGE I,REPORT MILLER DIRECTLY PRESSURING MIDLEVEL OFFICIALS TO CRACK DOWN ON MIGRATION SURGE I,REPORT MILLER DIRECTLY PRESSURING MIDLEVEL OFFICIALS TO CRACK DOWN ON MIGRATION SURGE I
6144,2019-04-09 00:24:49,CNNW,13,CNNW_20190409_000000_Anderson_Cooper_360/start/1440,SOURCE: TRUMP ADMIN. IS ONCE AGAIN WEIGHING A CHOICE. FOR MIGRANTS: STAY TOGETHER IN DETENTION 0R BE SEPARATED,SOURCE TRUMP ADMIN IS ONCE AGAIN WEIGHING A CHOICE FOR MIGRANTS STAY TOGETHER IN DETENTION 0R BE SEPARATED,SOURCE TRUMP ADMIN IS ONCE AGAIN WEIGHING A CHOICE FOR MIGRANTS STAY TOGETHER IN DETENTION OR BE SEPARATED
6145,2019-04-09 00:54:04,MSNBCW,3,MSNBCW_20190409_000000_All_In_With_Chris_Hayes/start/3240,"TRUMP'S RHETORIC 0N IMMIGRANTS OFTEN MATCHED '. BY HARSH, INHUMANE AND ILLEGAL POLICY ACTIONS I",TRUMPS RHETORIC 0N IMMIGRANTS OFTEN MATCHED BY HARSH INHUMANE AND ILLEGAL POLICY ACTIONS I,TRUMPS RHETORIC ON IMMIGRANTS OFTEN MATCHED BY HARSH INHUMANE AND ILLEGAL POLICY ACTIONS I
6146,2019-04-09 00:55:26,MSNBCW,4,MSNBCW_20190409_000000_All_In_With_Chris_Hayes/start/3300,BETO O'ROURKE DEFENDS HISTORIC COMPARISONS '. OF TRUMP LANGUAGE ON IMMIGRATION \,BETO OROURKE DEFENDS HISTORIC COMPARISONS OF TRUMP LANGUAGE ON IMMIGRATION,BETO OROURKE DEFENDS HISTORIC COMPARISONS OF TRUMP LANGUAGE ON IMMIGRATION
6148,2019-04-09 01:00:15,BBCNEWS,7,BBCNEWS_20190409_004500_Sport_Today/start/900,ASYLUM ORDER BLOCKED,ASYLUM ORDER BLOCKED,ASYLUM ORDER BLOCKED
6149,2019-04-09 01:01:12,CNNW,11,CNNW_20190409_010000_Cuomo_Prime_Time/start/60,SOURCES: TRUMP TOLD ADMIN OFFICIALS T0 RESUME FAMILY. SEPARATIONS; TOLD BORDER AGENTS NOT TO ADMIT MIGRANTS,SOURCES TRUMP TOLD ADMIN OFFICIALS T0 RESUME FAMILY SEPARATIONS TOLD BORDER AGENTS NOT TO ADMIT MIGRANTS,SOURCES TRUMP TOLD ADMIN OFFICIALS TO RESUME FAMILY SEPARATIONS TOLD BORDER AGENTS NOT TO ADMIT MIGRANTS
6150,2019-04-09 01:01:20,BBCNEWS,7,BBCNEWS_20190409_010000_BBC_News/start/60,US MIGRANT POLICV. Judge halts controversial 'remain in Mexico' policy,US MIGRANT POLICV Judge halts controversial remain in Mexico policy,US MIGRANT POLICY Judge halts controversial remain in Mexico policy
6151,2019-04-09 01:01:57,BBCNEWS,5,BBCNEWS_20190409_010000_BBC_News/start/60,US MIGRANT POLICY. Policy forces some asyium seekers to wait over border,US MIGRANT POLICY Policy forces some asyium seekers to wait over border,US MIGRANT POLICY Policy forces some asylum seekers to wait over border
6152,2019-04-09 01:02:07,BBCNEWS,2,BBCNEWS_20190409_010000_BBC_News/start/120,US MIGRANT POLICV. Migrant Proiection Protocol sys1em began in January,US MIGRANT POLICV Migrant Proiection Protocol sys1em began in January,US MIGRANT POLICY Migrant Protection Protocol system began in January
6153,2019-04-09 01:02:18,BBCNEWS,4,BBCNEWS_20190409_010000_BBC_News/start/120,US MIGRANT POLICY. Judge's ordei comes into effect nationwide on Friday,US MIGRANT POLICY Judges ordei comes into effect nationwide on Friday,US MIGRANT POLICY Judges order comes into effect nationwide on Friday
6155,2019-04-09 01:02:52,BBCNEWS,3,BBCNEWS_20190409_010000_BBC_News/start/120,US MIGRANT POLICV. Kirsijen Nielsen had promised to expand the measure,US MIGRANT POLICV Kirsijen Nielsen had promised to expand the measure,US MIGRANT POLICY Kirstjen Nielsen had promised to expand the measure
6156,2019-04-09 01:03:00,BBCNEWS,3,BBCNEWS_20190409_010000_BBC_News/start/180,US MIGRANT POLICV. Spike in number of asylum seekers in recent months,US MIGRANT POLICV Spike in number of asylum seekers in recent months,US MIGRANT POLICY Spike in number of asylum seekers in recent months
6157,2019-04-09 01:03:56,BBCNEWS,5,BBCNEWS_20190409_010000_BBC_News/start/180,US MIGRANT POLICY. Case brought by asylum seekers & civil rights groups,US MIGRANT POLICY Case brought by asylum seekers civil rights groups,US MIGRANT POLICY Case brought by asylum seekers civil rights groups
6161,2019-04-09 01:12:54,CNNW,4,CNNW_20190409_010000_Cuomo_Prime_Time/start/720,"OFFICIAL: TRUMP OVERSEEING ""NEAR-SYSTEMATIC PURGE"" AT DHS",OFFICIAL TRUMP OVERSEEING NEARSYSTEMATIC PURGE AT DHS,TRUMP ASYLUM POLICY BAN
6166,2019-04-09 01:26:31,CNNW,31,CNNW_20190409_010000_Cuomo_Prime_Time/start/1560,"TRUMP FIRES HOMEIAND SECURITY SECY, SECRET SERVICE. DIRECTOR DAYS AFTER PULLING ICE DIRECTOR NOMINATION",TRUMP FIRES HOMEIAND SECURITY SECY SECRET SERVICE DIRECTOR DAYS AFTER PULLING ICE DIRECTOR NOMINATION,TRUMP FIRES HOMELAND SECURITY SECY SECRET SERVICE DIRECTOR DAYS AFTER PULLING ICE DIRECTOR NOMINATION
6167,2019-04-09 01:29:28,MSNBCW,4,MSNBCW_20190409_010000_The_Rachel_Maddow_Show/start/1740,LEE GELERNT ACLU IMMIGRANTS' RIGHTS PROJECT,LEE GELERNT ACLU IMMIGRANTS RIGHTS PROJECT,LEE GELERNT ACLU IMMIGRANTS RIGHTS PROJECT
6168,2019-04-09 01:30:00,BBCNEWS,2,BBCNEWS_20190409_010000_BBC_News/start/1800,iTRUMP ASYLUM poglcv BAN,iTRUMP ASYLUM poglcv BAN,ASLYUM POLICIES
6170,2019-04-09 02:04:56,CNNW,6,CNNW_20190409_020000_CNN_Tonight_With_Don_Lemon/start/240,TRUMP ADMIN. CONSIDERING A 'SOPHIE'S CHOICE' FOR MIGRANTS:. STAY TOGETHER IN DETENTION 0R BE SEPARATED,TRUMP ADMIN CONSIDERING A SOPHIES CHOICE FOR MIGRANTS STAY TOGETHER IN DETENTION 0R BE SEPARATED,TRUMP ADMIN CONSIDERING A CHOICE FOR MIGRANTS TO STAY TOGETHER IN DETENTION OR BE SEPARATED
6171,2019-04-09 02:14:59,CNNW,3,CNNW_20190409_020000_CNN_Tonight_With_Don_Lemon/start/840,CNN SOURCES: TRUMP TOLD BORDER AGENTS NOT TO LET MIGRANTS. INTO U.S.; OFFICIALS TOLD AGENTS T0 IGNORE HIM & FOLLOW THE LAW,CNN SOURCES TRUMP TOLD BORDER AGENTS NOT TO LET MIGRANTS INTO US OFFICIALS TOLD AGENTS T0 IGNORE HIM FOLLOW THE LAW,CNN SOURCES TRUMP TOLD BORDER AGENTS NOT TO LET MIGRANTS INTO US OFFICIALS TOLD AGENTS TO IGNORE HIM FOLLOW THE LAW
6172,2019-04-09 02:33:34,CNNW,28,CNNW_20190409_020000_CNN_Tonight_With_Don_Lemon/start/1980,SEN. GRASSLEY WARNS TRUMP AGAINST FURTHER IMMIGRATION SHAKEUPS,SEN GRASSLEY WARNS TRUMP AGAINST FURTHER IMMIGRATION SHAKEUPS,SEN GRASSLEY WARNS TRUMP AGAINST FURTHER IMMIGRATION SHAKEUPS
6179,2019-04-09 02:35:54,CNNW,2,CNNW_20190409_020000_CNN_Tonight_With_Don_Lemon/start/2100,SEN. GRASSLEY WARNS TRUMP AGAINST FURTHER IMMIGRATION SHAKEUPS. .  . . Samantha Vinograd | @sam_vinograd,SEN GRASSLEY WARNS TRUMP AGAINST FURTHER IMMIGRATION SHAKEUPS Samantha Vinograd samvinograd,TRUMP MAKING MOVES AT DHS AS IMMIGRATION HEATS UP
6197,2019-04-09 03:01:31,FOXNEWSW,2,FOXNEWSW_20190409_030000_Fox_News__Night_With_Shannon_Bream/start/60,"HOMELAND SECURITY SHAKE-UP BEE-31.! "". PRESIDENT TRUMP OVERHAULS IMMIGRATION LEADERSHIP I.",HOMELAND SECURITY SHAKEUP BEE31 PRESIDENT TRUMP OVERHAULS IMMIGRATION LEADERSHIP I,THE MEDIA'S DISTORTION ON THE IMMIGRATION DEBATE
6198,2019-04-09 03:02:29,MSNBCW,3,MSNBCW_20190409_030000_The_11th_Hour_With_Brian_Williams/start/120,DHS SEC'Y. KIRSTJEN NIELSEN CLASHED WITH TRUMP OVER. REINSTATING FAMILY SEPARATION POLICY AT SOUTHERN BORDER,DHS SECY KIRSTJEN NIELSEN CLASHED WITH TRUMP OVER REINSTATING FAMILY SEPARATION POLICY AT SOUTHERN BORDER,DHS Secretary Kirstjen Nielsen clashed with Trump over reinstating family separation policy at southern border
6200,2019-04-09 03:04:27,FOXNEWSW,2,FOXNEWSW_20190409_030000_Fox_News__Night_With_Shannon_Bream/start/240,BORDER BATTLE. CALIFORNIA JUDGE BLOCKS TRUMP ASYLUM POLICY,BORDER BATTLE CALIFORNIA JUDGE BLOCKS TRUMP ASYLUM POLICY,Border battle California judge blocks Trump asylum policy
6201,2019-04-09 03:06:00,FOXNEWSW,2,FOXNEWSW_20190409_030000_Fox_News__Night_With_Shannon_Bream/start/360,IMMIGRATION AGENDA 53331::. CRITICS SAY TRUMP TESTING LEGAL LIMITS WITH BORDER PLAN n 4.1%. I 7 I ' . .,IMMIGRATION AGENDA 53331 CRITICS SAY TRUMP TESTING LEGAL LIMITS WITH BORDER PLAN n 41 I 7 I,Immigration agenda critics say Trump testing legal limits with border plan
6202,2019-04-09 03:12:14,MSNBCW,2,MSNBCW_20190409_030000_The_11th_Hour_With_Brian_Williams/start/720,REP. THOMPSON: IMPOSSIBLE TO WORK FOR TRUMP ON IMMIGRATION,REP THOMPSON IMPOSSIBLE TO WORK FOR TRUMP ON IMMIGRATION,Rep Thompson impossible to work for Trump on immigration
6205,2019-04-09 03:27:46,MSNBCW,3,MSNBCW_20190409_030000_The_11th_Hour_With_Brian_Williams/start/1620,WOMAN ARRESTED AFFER ILLEGALLY ENTERING MAR-A-LAGO,WOMAN ARRESTED AFFER ILLEGALLY ENTERING MARALAGO,Woman arrested after illegally entering Mar-a-Lago
6206,2019-04-09 03:57:14,MSNBCW,4,MSNBCW_20190409_030000_The_11th_Hour_With_Brian_Williams/start/3420,ANDREW SULLIVAN ON IMMIGRATION,ANDREW SULLIVAN ON IMMIGRATION,Andrew Sullivan on immigration
6209,2019-04-09 04:07:00,FOXNEWSW,3,FOXNEWSW_20190409_040000_Tucker_Carlson_Tonight/start/420,IMMIGRATION CRISIS. . RIG ('I-IANGFC Tn l-lnMFI AND CFFI IDITV I FADFDCHID,IMMIGRATION CRISIS RIG IIANGFC Tn llnMFI AND CFFI IDITV I FADFDCHID,Immigration crisis
6210,2019-04-09 04:09:13,FOXNEWSW,2,FOXNEWSW_20190409_040000_Tucker_Carlson_Tonight/start/540,b KRIS KOBACH I FORMER KANSAS SECRETARY OF STATE. . OBAMA: WE CAN'T LABEL EVERYBODY WHO. IS DISTIIRRFD RY IMMIGRATION AS RACIST,b KRIS KOBACH I FORMER KANSAS SECRETARY OF STATE OBAMA WE CANT LABEL EVERYBODY WHO IS DISTIIRRFD RY IMMIGRATION AS RACIST,Kris Kobach former Kansas Secretary of State Obama we can't label everybody who is distrusted by immigration as racist
6211,2019-04-09 06:39:31,FOXNEWSW,2,FOXNEWSW_20190409_060000_The_Ingraham_Angle/start/2340,TRUMP MAKING MOVES AT DHS AS IMMIGRATION HEATS UP. . LA IAInDALIAAA AI AIKLI,TRUMP MAKING MOVES AT DHS AS IMMIGRATION HEATS UP LA IAInDALIAAA AI AIKLI,Trump making moves at DHS as immigration heats up
6213,2019-04-09 06:41:00,FOXNEWSW,2,FOXNEWSW_20190409_060000_The_Ingraham_Angle/start/2460,INGRAHM. . TRUMP MAKING MOVES AT DHS AS IMMIGRATION HEATS UP-z. . TIân I unnAuALA,INGRAHM TRUMP MAKING MOVES AT DHS AS IMMIGRATION HEATS UPz TIn I unnAuALA,INGRAHM TRUMP MAKING MOVES AT DHS AS IMMIGRATION HEATS UP
6215,2019-04-09 07:05:00,FOXNEWSW,2,FOXNEWSW_20190409_070000_Fox_News__Night_With_Shannon_Bream/start/300,BORDER BA'ITLE. CALIFORNIA JUDGE BLOCKS TRUMP ASYLUM POLICY. . 4 b. . TOMORROW 6PM,BORDER BAITLE CALIFORNIA JUDGE BLOCKS TRUMP ASYLUM POLICY 4 b TOMORROW 6PM,BORDER BATTLE CALIFORNIA JUDGE BLOCKS TRUMP ASYLUM POLICY
6219,2019-04-09 08:03:00,MSNBCW,2,MSNBCW_20190409_080000_The_11th_Hour_With_Brian_Williams/start/180,BORDER PROTECTION CdM'MISSbNERTOSERVEASACTING DHS SECY,BORDER PROTECTION CdMMISSbNERTOSERVEASACTING DHS SECY,BORDER PROTECTION COMMISSIONER TO SERVE AS ACTING DHS SECY
6221,2019-04-09 08:06:40,FOXNEWSW,2,FOXNEWSW_20190409_080000_Fox_and_Friends_First/start/360,NIELSEN PRAISES TRUMP'S BORDER EFFORTS,NIELSEN PRAISES TRUMPS BORDER EFFORTS,NIELSEN PRAISES TRUMP'S BORDER EFFORTS
6222,2019-04-09 08:07:22,FOXNEWSW,10,FOXNEWSW_20190409_080000_Fox_and_Friends_First/start/420,DEMS LASH OUT AT TRUMP'S 'TOUGH' BORDER STANCE,DEMS LASH OUT AT TRUMPS TOUGH BORDER STANCE,DEMS LASH OUT AT TRUMP'S TOUGH BORDER STANCE
6223,2019-04-09 08:07:23,CNNW,21,CNNW_20190409_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/420,"SOURCE: PRESIDENT ORDERED PORT OF EL PASO CLOSED. . Told it would end legal trade but not stop migrants, he said, ""I don't care""",SOURCE PRESIDENT ORDERED PORT OF EL PASO CLOSED Told it would end legal trade but not stop migrants he said I dont care,SOURCE PRESIDENT ORDERED PORT OF EL PASO CLOSED Told it would end legal trade but not stop migrants he said I don't care
6224,2019-04-09 08:07:44,FOXNEWSW,2,FOXNEWSW_20190409_080000_Fox_and_Friends_First/start/420,. STIREWALT: DEMS NOT PUSHING SERIOUS BORDER REFORMS,STIREWALT DEMS NOT PUSHING SERIOUS BORDER REFORMS,STIREWALT DEMS NOT PUSHING SERIOUS BORDER REFORMS
6225,2019-04-09 08:07:46,CNNW,2,CNNW_20190409_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/420,TRUMP ORDERED BORDER AGENTS T0 BAR ALL MIGRANTS. . Source: Supervisors essentially countermanded that order,TRUMP ORDERED BORDER AGENTS T0 BAR ALL MIGRANTS Source Supervisors essentially countermanded that order,TRUMP ORDERED BORDER AGENTS TO BAR ALL MIGRANTS
6226,2019-04-09 08:08:07,CNNW,6,CNNW_20190409_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/480,JUDGE BLOCKS KEY TRUMP IMMIGRATION POLICY. . Rules on return of asylum-seekers to Mexico while awaiting hearing,JUDGE BLOCKS KEY TRUMP IMMIGRATION POLICY Rules on return of asylumseekers to Mexico while awaiting hearing,JUDGE BLOCKS KEY TRUMP IMMIGRATION POLICY
6227,2019-04-09 08:24:47,CNNW,14,CNNW_20190409_080000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/1440,"JOY BEHAR VS. MEGHAN MCCAIN ON ""THE VIEW"". . Discussion of immigration, border crisis gets heated",JOY BEHAR VS MEGHAN MCCAIN ON THE VIEW Discussion of immigration border crisis gets heated,JOY BEHAR VS MEGHAN MCCAIN ON THE VIEW Discussion of immigration border crisis gets heated
6234,2019-04-09 08:37:06,FOXNEWSW,21,FOXNEWSW_20190409_080000_Fox_and_Friends_First/start/2220,U.S. DEPARTMENT OF JUSTICE TOTAL ASYLUM APPLICATIONS,US DEPARTMENT OF JUSTICE TOTAL ASYLUM APPLICATIONS,US DEPARTMENT OF JUSTICE TOTAL ASYLUM APPLICATIONS
6235,2019-04-09 09:02:23,MSNBCW,3,MSNBCW_20190409_090000_First_Look/start/120,STEPHEN MILLER GAINS POWER OVER IMMIGRATION POLICY,STEPHEN MILLER GAINS POWER OVER IMMIGRATION POLICY,STEPHEN MILLER GAINS POWER OVER IMMIGRATION POLICY
6238,2019-04-09 09:07:57,FOXNEWSW,2,FOXNEWSW_20190409_090000_Fox_and_Friends_First/start/420,BORDER POLICY ROADBLOCK. JUDGE: ASYLUM-SEEKERS N9 L(-)-NAGER_NEED TO WAIT IN MEXICO,BORDER POLICY ROADBLOCK JUDGE ASYLUMSEEKERS N9 LNAGERNEED TO WAIT IN MEXICO,BORDER POLICY ROADBLOCK JUDGE ASYLUMSEEKERS NO LONGER NEED TO WAIT IN MEXICO
6239,2019-04-09 09:22:20,FOXNEWSW,2,FOXNEWSW_20190409_090000_Fox_and_Friends_First/start/1320,'ILLEGAL' FEES. NJ HANDS OUT $250K FOR LAW STUDE_NTS TO HELP IMMIGRANTS,ILLEGAL FEES NJ HANDS OUT 250K FOR LAW STUDENTS TO HELP IMMIGRANTS,ILLEGAL FEES NJ HANDS OUT 250K FOR LAW STUDENTS TO HELP IMMIGRANTS
6240,2019-04-09 09:32:58,FOXNEWSW,3,FOXNEWSW_20190409_090000_Fox_and_Friends_First/start/1920,' DIVIDED CONGRESS DEFIES TRUMP ON IMMIGRATION,DIVIDED CONGRESS DEFIES TRUMP ON IMMIGRATION,DIVIDED CONGRESS DEFIES TRUMP ON IMMIGRATION
6241,2019-04-09 09:33:16,MSNBCW,46,MSNBCW_20190409_090000_First_Look/start/1980,FEDERAL COURT BLOCKS TRUMP POLICY FORCING. CENTRAL AMERICAN ASYLUM-SEEKERS INTO MEXICO,FEDERAL COURT BLOCKS TRUMP POLICY FORCING CENTRAL AMERICAN ASYLUMSEEKERS INTO MEXICO,FEDERAL COURT BLOCKS TRUMP POLICY FORCING CENTRAL AMERICAN ASYLUMSEEKERS INTO MEXICO
6243,2019-04-09 10:02:19,FOXNEWSW,25,FOXNEWSW_20190409_100000_FOX__Friends/start/120,. JUDGE BLOCKS WH POLICY FOR ASYLUM SEEKERS,JUDGE BLOCKS WH POLICY FOR ASYLUM SEEKERS,JUDGE BLOCKS WH POLICY FOR ASYLUM SEEKERS
6245,2019-04-09 10:05:19,FOXNEWSW,20,FOXNEWSW_20190409_100000_FOX__Friends/start/300,NATIONAL BORDER PATROL COUNCIL SLAMS RULING,NATIONAL BORDER PATROL COUNCIL SLAMS RULING,NATIONAL BORDER PATROL COUNCIL SLAMS RULING
6247,2019-04-09 10:11:41,MSNBCW,10,MSNBCW_20190409_100000_Morning_Joe/start/660,HARDLINER TO LEAD IMMIGRATION CRACKDOWN,HARDLINER TO LEAD IMMIGRATION CRACKDOWN,HARDLINER TO LEAD IMMIGRATION CRACKDOWN
6249,2019-04-09 10:11:51,MSNBCW,10,MSNBCW_20190409_100000_Morning_Joe/start/660,"TRUMP SIGNALS EVEN FIERCER IMMIGRATION AGENDA,. WITH A POSSIBLE RETURN OF FAMILY SEPARATIONS",TRUMP SIGNALS EVEN FIERCER IMMIGRATION AGENDA WITH A POSSIBLE RETURN OF FAMILY SEPARATIONS,TRUMP SIGNALS EVEN FIERCER IMMIGRATION AGENDA WITH A POSSIBLE RETURN OF FAMILY SEPARATIONS
6250,2019-04-09 10:25:07,FOXNEWSW,23,FOXNEWSW_20190409_100000_FOX__Friends/start/1500,'â. CA GOV VISITS EL SALVADOR AMID BORDER CRISIS,CA GOV VISITS EL SALVADOR AMID BORDER CRISIS,CA GOV VISITS EL SALVADOR AMID BORDER CRISIS
6252,2019-04-09 10:44:45,MSNBCW,2,MSNBCW_20190409_100000_Morning_Joe/start/2640,REP. TORRES SMALL ON TRUMP'S IMMIGRATION AGENDA,REP TORRES SMALL ON TRUMPS IMMIGRATION AGENDA,REP TORRES SMALL ON TRUMPS IMMIGRATION AGENDA
6253,2019-04-09 11:02:38,FOXNEWSW,2,FOXNEWSW_20190409_100000_FOX__Friends/start/3720,' TRUMP CALLS OUT FEDERAL JUDGE OVER ASYLUM RULING,TRUMP CALLS OUT FEDERAL JUDGE OVER ASYLUM RULING,TRUMP CALLS OUT FEDERAL JUDGE OVER ASYLUM RULING
6254,2019-04-09 11:06:26,FOXNEWSW,8,FOXNEWSW_20190409_100000_FOX__Friends/start/3960,ACLU ISSUES TRAVEL WARNING T0 IMMIGRANTS IN FL,ACLU ISSUES TRAVEL WARNING T0 IMMIGRANTS IN FL,ACLU ISSUES TRAVEL WARNING T0 IMMIGRANTS IN FL
6261,2019-04-09 12:11:43,FOXNEWSW,6,FOXNEWSW_20190409_100000_FOX__Friends/start/7860,CRACKDOWN AT THE BORDER,CRACKDOWN AT THE BORDER,CRACKDOWN AT THE BORDER
6263,2019-04-09 13:07:22,MSNBCW,3,MSNBCW_20190409_130000_MSNBC_Live_With_Stephanie_Ruhle/start/420,GRASSLEY WARNS WHI'IE HOUSE AGAINST MORE IMMIGRATION SHAKE-UPS,GRASSLEY WARNS WHIIE HOUSE AGAINST MORE IMMIGRATION SHAKEUPS,GRASSLEY WARNS WHITE HOUSE AGAINST MORE IMMIGRATION SHAKEUPS
6264,2019-04-09 13:13:13,MSNBCW,2,MSNBCW_20190409_130000_MSNBC_Live_With_Stephanie_Ruhle/start/780,JUDGE BLOCKS TRUMP POLICY RETURNING ASYLUM SEEKERS T0 MEXICO,JUDGE BLOCKS TRUMP POLICY RETURNING ASYLUM SEEKERS T0 MEXICO,JUDGE BLOCKS TRUMP POLICY RETURNING ASYLUM SEEKERS TO MEXICO
