,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
3249,2021-03-16 17:03:00,FOXNEWSW,2,FOXNEWSW_20210316_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/180,. FOX LIVE ON SCENE: MIGRANT SURGE OVERWHELMS BORDER,FOX LIVE ON SCENE MIGRANT SURGE OVERWHELMS BORDER,FOX LIVE ON SCENE MIGRANT SURGE OVERWHELMS BORDER
3251,2021-03-16 17:06:39,MSNBCW,2,MSNBCW_20210316_170000_MTP_Daily/start/360,"DHS SECRETARY TO MIGRANTS: ""DO NOT COME NQW'",DHS SECRETARY TO MIGRANTS DO NOT COME NQW,DHS SECRETARY TO MIGRANTS DO NOT COME NOW
3252,2021-03-16 17:09:04,MSNBCW,3,MSNBCW_20210316_170000_MTP_Daily/start/540,FEMA SETI'ING UP SITE FOR UNACCOMPANIED. MIGRANTS AT DALLAS CONVENTION CENTER,FEMA SETIING UP SITE FOR UNACCOMPANIED MIGRANTS AT DALLAS CONVENTION CENTER,FEMA SETTING UP SITE FOR UNACCOMPANIED MIGRANTS AT DALLAS CONVENTION CENTER
3253,2021-03-16 17:13:56,MSNBCW,2,MSNBCW_20210316_170000_MTP_Daily/start/780,FEMA LAUNCHING MULTIPLE SITES FOR MIGRANTS IN TEKAS,FEMA LAUNCHING MULTIPLE SITES FOR MIGRANTS IN TEKAS,FEMA LAUNCHING MULTIPLE SITES FOR MIGRANTS IN TEXAS
3254,2021-03-16 18:02:17,FOXNEWSW,2,FOXNEWSW_20210316_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/3720,", DHS: BIGGEST ILLEGAL IMMIGRANT SURGE IN 20 YEARS",DHS BIGGEST ILLEGAL IMMIGRANT SURGE IN 20 YEARS,DHS BIGGEST ILLEGAL IMMIGRANT SURGE IN 20 YEARS
3255,2021-03-16 18:07:48,CNNW,12,CNNW_20210316_180000_CNN_Newsroom_With_Brianna_Keilar/start/420,BIDEN: N0 PLANS YET TO VISIT BORDER AS MIGRANT PRESSURE MOUNTS,BIDEN N0 PLANS YET TO VISIT BORDER AS MIGRANT PRESSURE MOUNTS,BIDEN NO PLANS YET TO VISIT BORDER AS MIGRANT PRESSURE MOUNTS
3256,2021-03-16 18:08:00,FOXNEWSW,3,FOXNEWSW_20210316_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/4080,. BIDEN WH BLAMES TRUMP FOR MIGRANT SURGE AT BORDER LigaA 1,BIDEN WH BLAMES TRUMP FOR MIGRANT SURGE AT BORDER LigaA 1,BIDEN WH BLAMES TRUMP FOR MIGRANT SURGE AT BORDER
3257,2021-03-16 18:23:07,MSNBCW,14,MSNBCW_20210316_180000_MSNBC_Live_With_Katy_Tur/start/1380,"DHS SECRETARY T0 MIGRANTS: ""GIVE US TIME TO REBUILD THE SYSTEM""",DHS SECRETARY T0 MIGRANTS GIVE US TIME TO REBUILD THE SYSTEM,DHS SECRETARY TO MIGRANTS GIVE US TIME TO REBUILD THE SYSTEM
3258,2021-03-16 19:02:24,FOXNEWSW,2,FOXNEWSW_20210316_190000_The_Story_With_Martha_MacCallum/start/120,"' DHS: CROSSINGS 0N RECORD PACE, SITUATION DIFFICUlT",DHS CROSSINGS 0N RECORD PACE SITUATION DIFFICUlT,DHS CROSSINGS ON RECORD PACE SITUATION DIFFICULT
3260,2021-03-16 19:03:55,FOXNEWSW,3,FOXNEWSW_20210316_190000_The_Story_With_Martha_MacCallum/start/180,"! FMR ICE DIR: BIDEN ""FOLDED TO THE LEFT"" ON BORDER",FMR ICE DIR BIDEN FOLDED TO THE LEFT ON BORDER,FMR ICE DIR BIDEN FOLDED TO THE LEFT ON BORDER
3261,2021-03-16 19:09:00,FOXNEWSW,2,FOXNEWSW_20210316_190000_The_Story_With_Martha_MacCallum/start/540,"lâLJIELML H w W ""W mmâ *. . MCENANY BIDEN ""INCENTIVIZING ILLEGAL IMMIGRATION""",lLJIELML H w W W mm MCENANY BIDEN INCENTIVIZING ILLEGAL IMMIGRATION,BIDEN INCENTIVIZING ILLEGAL IMMIGRATION
3262,2021-03-16 20:06:47,FOXNEWSW,2,FOXNEWSW_20210316_200000_Your_World_With_Neil_Cavuto/start/360,SEN LANKFORD (R) 0N MIGRANT SURGE AT BORDER. . Ynl ID WOPI n ('AVIITO,SEN LANKFORD R 0N MIGRANT SURGE AT BORDER Ynl ID WOPI n AVIITO,SEN LANKFORD ON MIGRANT SURGE AT BORDER
3266,2021-03-16 20:30:00,FOXNEWSW,6,FOXNEWSW_20210316_200000_Your_World_With_Neil_Cavuto/start/1800,REP CARLOS GIMENEZ (R- FL) ON. VISIT TO BORDER AMID MIGRANT SURGE,REP CARLOS GIMENEZ R FL ON VISIT TO BORDER AMID MIGRANT SURGE,REP CARLOS GIMENEZ ON VISIT TO BORDER AMID MIGRANT SURGE
3267,2021-03-16 20:38:18,FOXNEWSW,2,FOXNEWSW_20210316_200000_Your_World_With_Neil_Cavuto/start/2280,CBP APPREHENDING LARGE GROUPS FLOWING T0 BORDER. . V'/ H WOJLJ. CAVUTO ;,CBP APPREHENDING LARGE GROUPS FLOWING T0 BORDER V H WOJLJ CAVUTO,CBP APPREHENDING LARGE GROUPS FLOWING TO BORDER
3268,2021-03-16 20:40:22,FOXNEWSW,2,FOXNEWSW_20210316_200000_Your_World_With_Neil_Cavuto/start/2400,WM W67 Mn. GIMENEZ (R- Fl) ON BORDERVISIT AMID MIGRANT SURGE ma,WM W67 Mn GIMENEZ R Fl ON BORDERVISIT AMID MIGRANT SURGE ma,GIMENEZ ON BORDER VISIT AMID MIGRANT SURGE
3269,2021-03-16 20:40:40,FOXNEWSW,2,FOXNEWSW_20210316_200000_Your_World_With_Neil_Cavuto/start/2400,"WU "". . GIMENEZ (R- H) 0N BORDER VISIT AMID MIGRANT SURGE",WU GIMENEZ R H 0N BORDER VISIT AMID MIGRANT SURGE,WU GIMENEZ R ON BORDER VISIT AMID MIGRANT SURGE
3271,2021-03-16 21:14:42,FOXNEWSW,3,FOXNEWSW_20210316_210000_The_Five/start/840,' BIDEN'S BORDER SURGE '%. DHS EXPECTING 20-YEAR HIGH IN BORDER ENCOUNTERS,BIDENS BORDER SURGE DHS EXPECTING 20YEAR HIGH IN BORDER ENCOUNTERS,BIDEN'S BORDER SURGE DHS EXPECTING 20 YEAR HIGH IN BORDER ENCOUNTERS
3272,2021-03-16 21:15:12,FOXNEWSW,2,FOXNEWSW_20210316_210000_The_Five/start/900,' EXPLOITING THE SOUTHERN BORDER '%. . FOUR MIGRANTS WITH NAMES ON TERROR LIST ARRESTED,EXPLOITING THE SOUTHERN BORDER FOUR MIGRANTS WITH NAMES ON TERROR LIST ARRESTED,EXPLOITING THE SOUTHERN BORDER FOUR MIGRANTS WITH NAMES ON TERROR LIST ARRESTED
3275,2021-03-16 21:18:30,FOXNEWSW,2,FOXNEWSW_20210316_210000_The_Five/start/1080,DHS EXPECTS BORDER ISURGE T0 HIT 20- YEAR HIGH. . snow-,DHS EXPECTS BORDER ISURGE T0 HIT 20 YEAR HIGH snow,DHS EXPECTS BORDER SURGE TO HIT 20 YEAR HIGH
3278,2021-03-16 21:41:13,BBCNEWS,2,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/660,Migrant surge at US-Mexico border. U5 Homeland Security Chief: Surge is worst in 20 years,Migrant surge at USMexico border U5 Homeland Security Chief Surge is worst in 20 years,Migrant surge at US-Mexico border US Homeland Security Chief surge is worst in 20 years
3279,2021-03-16 21:41:24,BBCNEWS,2,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/660,Migrant surge at US-Mexico border. Smugglers falsely claim Biden adminislralion had opened border,Migrant surge at USMexico border Smugglers falsely claim Biden adminislralion had opened border,Migrant surge at US-Mexico border Smugglers falsely claim Biden administration had opened border
3280,2021-03-16 21:41:37,BBCNEWS,3,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/660,Migrant surge at US-Mexico border. Unaccompanied migram children ï¬lling up detention centres,Migrant surge at USMexico border Unaccompanied migram children lling up detention centres,Migrant surge at US-Mexico border Unaccompanied migrant children filling up detention centres
3281,2021-03-16 21:41:48,BBCNEWS,2,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/660,Migrant surge at US-Mexico border. Trump adminismtion separated families & locked them up,Migrant surge at USMexico border Trump adminismtion separated families locked them up,Migrant surge at US-Mexico border Trump administration separated families locked them up
3282,2021-03-16 21:42:00,BBCNEWS,4,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/720,Migrant surge at US-Mexico border. Hundreds of children rema'm separated {rom their parents,Migrant surge at USMexico border Hundreds of children remam separated rom their parents,Migrant surge at US-Mexico border Hundreds of children remain separated from their parents
3283,2021-03-16 21:42:14,BBCNEWS,3,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/720,Migrant surge at US-Mexico border. Biden adminisiraiion says ii's working on better processing sysrem,Migrant surge at USMexico border Biden adminisiraiion says iis working on better processing sysrem,Migrant surge at US-Mexico border Biden administration says it is working on better processing system
3284,2021-03-16 21:42:26,BBCNEWS,9,BBCNEWS_20210316_213000_BBC_News_with_Katty_and_Christian/start/720,Migrant surge at US-Mexico border. Biden asking for help from Mexican government,Migrant surge at USMexico border Biden asking for help from Mexican government,Migrant surge at US-Mexico border Biden asking for help from Mexican government
3285,2021-03-16 21:53:47,CNNW,6,CNNW_20210316_210000_The_Situation_Room_With_Wolf_Blitzer/start/3180,"BIDEN ADMIN WARNS ""THE BORDER IS NOT OPEN"" AS MIGRANT. CROSSINGS 0N PACE TO REACH HIGHEST LEVEL IN 20 YEARS",BIDEN ADMIN WARNS THE BORDER IS NOT OPEN AS MIGRANT CROSSINGS 0N PACE TO REACH HIGHEST LEVEL IN 20 YEARS,BIDEN ADMIN WARNS THE BORDER IS NOT OPEN AS MIGRANT CROSSINGS ON PACE TO REACH HIGHEST LEVEL IN 20 YEARS
3286,2021-03-16 22:01:46,FOXNEWSW,2,FOXNEWSW_20210316_220000_Special_Report_With_Bret_Baier/start/60,"COMPLEX SITUATION. CONVENTION CENTER TO HOUSE YOUNG MIGRANTS )'. mnru's .zm â """,COMPLEX SITUATION CONVENTION CENTER TO HOUSE YOUNG MIGRANTS mnrus zm,COMPLEX SITUATION CONVENTION CENTER TO HOUSE YOUNG MIGRANTS
3289,2021-03-16 22:59:40,FOXNEWSW,2,FOXNEWSW_20210316_220000_Special_Report_With_Bret_Baier/start/3540,BENNETT: DHS SECRETARY STARTS TO RECOGNIZE REALITY AT. . BORDER AS SENATE DEMS EDGE TOWARD FILIBUSTER NUKE,BENNETT DHS SECRETARY STARTS TO RECOGNIZE REALITY AT BORDER AS SENATE DEMS EDGE TOWARD FILIBUSTER NUKE,BENNETT DHS SECRETARY STARTS TO RECOGNIZE REALITY AT BORDER AS SENATE DEMS EDGE TOWARD FILIBUSTER NUKE
3290,2021-03-16 23:01:00,CNNW,4,CNNW_20210316_230000_Erin_Burnett_OutFront/start/60,"BIDEN T0 MIGRANTS: ""DON'T COME"" AMID SURGE AT U.S.-MEX|C0 BORDER",BIDEN T0 MIGRANTS DONT COME AMID SURGE AT USMEXC0 BORDER,BIDEN TO MIGRANTS DON'T COME AMID SURGE AT US-MEXICO BORDER
3291,2021-03-16 23:01:50,CNNW,11,CNNW_20210316_230000_Erin_Burnett_OutFront/start/60,"BIDEN: MIGRANT SURGE ""COULD BE"" WORSE THAN DURING TRUMP ERA",BIDEN MIGRANT SURGE COULD BE WORSE THAN DURING TRUMP ERA,BIDEN MIGRANT SURGE COULD BE WORSE THAN DURING TRUMP ERA
3292,2021-03-16 23:02:25,CNNW,37,CNNW_20210316_230000_Erin_Burnett_OutFront/start/120,"BIDEN: MIGRANTS ARE NOT COMING BECAUSE ""I'M A NICE GUY""",BIDEN MIGRANTS ARE NOT COMING BECAUSE IM A NICE GUY,BIDEN MIGRANTS ARE NOT COMING BECAUSE I'M A NICE GUY
3293,2021-03-16 23:09:19,FOXNEWSW,6,FOXNEWSW_20210316_230000_FOX_News_Primetime/start/540,DHS CHIEF: U.S. ON TRACK TO FACE MORE. MIGRANTS THAN IT HAS IN THE LAST 20 YEARS,DHS CHIEF US ON TRACK TO FACE MORE MIGRANTS THAN IT HAS IN THE LAST 20 YEARS,DHS CHIEF US ON TRACK TO FACE MORE MIGRANTS THAN IT HAS IN THE LAST 20 YEARS
3298,2021-03-16 23:49:07,FOXNEWSW,2,FOXNEWSW_20210316_230000_FOX_News_Primetime/start/2940,DHS CHIEF TO MIGRANTS: DON' T COME. NOW. GIVES US TIME TO REBUILD THE SYSTEM,DHS CHIEF TO MIGRANTS DON T COME NOW GIVES US TIME TO REBUILD THE SYSTEM,DHS CHIEF TO MIGRANTS DON'T COME NOW GIVES US TIME TO REBUILD THE SYSTEM
3306,2021-08-09 11:09:00,FOXNEWSW,2,FOXNEWSW_20210809_100000_FOX_and_Friends/start/4140,III-.217 M :mvvr â; \. I BIDEN ADMIN DEFLECTS BLAME FOR BORDER CRISIS fgânï¬i F.,III217 M mvvr I BIDEN ADMIN DEFLECTS BLAME FOR BORDER CRISIS fgni F,BIDEN ADMIN DEFLECTS BLAME FOR BORDER CRISIS
3307,2021-08-09 13:11:54,FOXNEWSW,5,FOXNEWSW_20210809_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/660,MIGRANT SURGE AT BORDER CONTINUES,MIGRANT SURGE AT BORDER CONTINUES,MIGRANT SURGE AT BORDER CONTINUES
3309,2021-08-09 13:37:00,FOXNEWSW,26,FOXNEWSW_20210809_130000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/2220,JULY DATA EXPECTED TO SHOW 210K ILLEGAL MIGRANTS,JULY DATA EXPECTED TO SHOW 210K ILLEGAL MIGRANTS,JULY DATA EXPECTED TO SHOW 210K ILLEGAL MIGRANTS
3311,2021-08-09 18:06:00,FOXNEWSW,2,FOXNEWSW_20210809_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/3960,"wreng -' - ~LââÂ° ââââââ _â~_""""-;z. DATA TO SHOW 210K MIGRANT ENCOUNTERS IN JULY 1%: ~' 7â",wreng L z DATA TO SHOW 210K MIGRANT ENCOUNTERS IN JULY 1 7,DATA TO SHOW 210K MIGRANT ENCOUNTERS IN JULY
3312,2021-08-09 20:13:23,FOXNEWSW,5,FOXNEWSW_20210809_200000_Your_World_With_Neil_Cavuto/start/780,. . OVER 200K MIGRANTS STOPPED AT BORDER IN JULY- RPT,OVER 200K MIGRANTS STOPPED AT BORDER IN JULY RPT,OVER 200K MIGRANTS STOPPED AT BORDER IN JULY
3313,2021-08-09 20:15:53,FOXNEWSW,2,FOXNEWSW_20210809_200000_Your_World_With_Neil_Cavuto/start/900,MIGRANT SURGE RAISING COVID- I9 CONCERNS AT BORDER. . Ynl IP WOPI mrmnnn,MIGRANT SURGE RAISING COVID I9 CONCERNS AT BORDER Ynl IP WOPI mrmnnn,MIGRANT SURGE RAISING COVID-19 CONCERNS AT BORDER
3314,2021-08-09 20:17:00,FOXNEWSW,3,FOXNEWSW_20210809_200000_Your_World_With_Neil_Cavuto/start/1020,! l. . TX BORDER DR: COVID SPIKE LINKED TO MIGRANT SURGE,l TX BORDER DR COVID SPIKE LINKED TO MIGRANT SURGE,TX BORDER DR COVID SPIKE LINKED TO MIGRANT SURGE
3315,2021-08-09 20:22:00,FOXNEWSW,3,FOXNEWSW_20210809_200000_Your_World_With_Neil_Cavuto/start/1320,MIGRANT SURGE RAISING covm I9CONCERNS AT BORDER âW. . Ynl IP Whpl DI,MIGRANT SURGE RAISING covm I9CONCERNS AT BORDER W Ynl IP Whpl DI,MIGRANT SURGE RAISING CONCERNS AT BORDER
3316,2021-08-09 20:23:00,FOXNEWSW,2,FOXNEWSW_20210809_200000_Your_World_With_Neil_Cavuto/start/1380,"DR FALCON: WE NEED TO SLOW DOWN MIGRANT FLOW. . Ynl ID WOPI n l """" ""if; fir)",DR FALCON WE NEED TO SLOW DOWN MIGRANT FLOW Ynl ID WOPI n l if fir,DR FALCON WE NEED TO SLOW DOWN MIGRANT FLOW
3318,2021-08-09 22:33:01,FOXNEWSW,2,FOXNEWSW_20210809_220000_Special_Report_With_Bret_Baier/start/1980,"SOUTHERN BORDER CRISIS. . > JOHN CATANZARA I CHICAGO FRATERNAL ORDER or POLICE ,. I A I - C '-~I.' â",SOUTHERN BORDER CRISIS JOHN CATANZARA I CHICAGO FRATERNAL ORDER or POLICE I A I C I,SOUTHERN BORDER CRISIS JOHN CATANZARA CHICAGO FRATERNAL ORDER OF POLICE
3321,2021-08-10 01:31:45,FOXNEWSW,6,FOXNEWSW_20210810_010000_Hannity/start/1860,"WHEN IT COMES TO COVID RULES,. MIGRANTS FACE lESS RESTRICTIONS THAN AMERICANS",WHEN IT COMES TO COVID RULES MIGRANTS FACE lESS RESTRICTIONS THAN AMERICANS,WHEN IT COMES TO COVID RULES MIGRANTS FACE LESS RESTRICTIONS THAN AMERICANS
3325,2021-08-10 07:37:04,CNNW,2,CNNW_20210810_070000_CNN_Newsroom_Live/start/2220,CANADA BEGINS RESETTLEMENT 0F AFGHANS WHO HELPED TROOPS,CANADA BEGINS RESETTLEMENT 0F AFGHANS WHO HELPED TROOPS,CANADA BEGINS RESETTLEMENT OF AFGHANS WHO HELPED TROOPS
3328,2021-08-10 08:18:51,FOXNEWSW,3,FOXNEWSW_20210810_080000_FOX__Friends_First/start/1080,".â. $3. 5T BILL INCLUDES CLIMATE, IMMIGRATION MEASURES",3 5T BILL INCLUDES CLIMATE IMMIGRATION MEASURES,BORDER CRIME INFLATION TO HURT DEMS
3329,2021-08-10 08:40:42,FOXNEWSW,2,FOXNEWSW_20210810_080000_FOX__Friends_First/start/2400,! RPT: JULY BORDER ARRESTS REMAIN AT RECORD LEVEL,RPT JULY BORDER ARRESTS REMAIN AT RECORD LEVEL,JULY BORDER ARRESTS REMAIN AT RECORD LEVEL
3330,2021-08-10 09:08:57,FOXNEWSW,2,FOXNEWSW_20210810_090000_FOX__Friends_First/start/480,DEMS WORRY ABOUT IMPACT OF BORDER 0N ELECTIONS,DEMS WORRY ABOUT IMPACT OF BORDER 0N ELECTIONS,DEMS WORRY ABOUT IMPACT OF BORDER ON ELECTIONS
3331,2021-08-10 09:49:42,CNNW,20,CNNW_20210810_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/2940,MIGRANTS DESCRIBE RAW FOOD LENGTHY STAYS AT BORDER FACILITIES. .  . . Priscilla Alvarez On Twitter: @priscialva,MIGRANTS DESCRIBE RAW FOOD LENGTHY STAYS AT BORDER FACILITIES Priscilla Alvarez On Twitter priscialva,MIGRANTS DESCRIBE RAW FOOD AND LENGTHY STAYS AT BORDER FACILITIES
3333,2021-08-10 11:44:00,FOXNEWSW,2,FOXNEWSW_20210810_100000_FOX_and_Friends/start/6240,"'I' w- , 7 <7: A. WAPO: BORDERCRISIS MAY HELP cop WIN CONGRESS l Egg: '9.",I w 7 7 A WAPO BORDERCRISIS MAY HELP cop WIN CONGRESS l Egg 9,BORDER CRISIS MAY HELP GOP WIN CONGRESS
3334,2021-08-10 14:48:14,MSNBCW,4,MSNBCW_20210810_140000_Hallie_Jackson_Reports/start/2880,I REFUGEES DESCRIBE ESCAPE FROM TALIBAN-CONTROLLED ARE!,I REFUGEES DESCRIBE ESCAPE FROM TALIBANCONTROLLED ARE,REFUGEES DESCRIBE ESCAPE FROM TALIBAN-CONTROLLED AREA
3336,2021-08-10 22:33:53,FOXNEWSW,2,FOXNEWSW_20210810_220000_Special_Report_With_Bret_Baier/start/1980,CONSTANT FLOW. . ONGOING SIIRGF IN MIGRANT APPRFHFNSIONS,CONSTANT FLOW ONGOING SIIRGF IN MIGRANT APPRFHFNSIONS,ONGOING SURGE IN MIGRANT APPREHENSIONS
3337,2021-08-11 01:51:56,FOXNEWSW,2,FOXNEWSW_20210811_010000_Hannity/start/3060,"SARA CARTER TALKS WITH RESIDENTS 0F MCALLEN, TX ABOUT. THF SIIRGF OF COVID-POSITIVF MIGRANTS Fl CODING THF CITY",SARA CARTER TALKS WITH RESIDENTS 0F MCALLEN TX ABOUT THF SIIRGF OF COVIDPOSITIVF MIGRANTS Fl CODING THF CITY,SARA CARTER TALKS WITH RESIDENTS OF MCALLEN TX ABOUT THE SURGE OF COVID-POSITIVE MIGRANTS
3338,2021-08-11 01:52:34,FOXNEWSW,2,FOXNEWSW_20210811_010000_Hannity/start/3120,THOUSANDS OF COVID MIGRANTS STROLL ACROSS BORDER,THOUSANDS OF COVID MIGRANTS STROLL ACROSS BORDER,THOUSANDS OF COVID MIGRANTS STROLL ACROSS BORDER
3339,2021-08-11 08:18:40,FOXNEWSW,8,FOXNEWSW_20210811_080000_FOX__Friends_First/start/1080,. TEXANS SPEAK OUT ON MIGRANT COVID SPREAD AT BORDER,TEXANS SPEAK OUT ON MIGRANT COVID SPREAD AT BORDER,TEXANS SPEAK OUT ON MIGRANT COVID SPREAD AT BORDER
3343,2021-08-11 09:56:18,FOXNEWSW,2,FOXNEWSW_20210811_090000_FOX__Friends_First/start/3360,. . ' 20 HOUSE GOP DEMAND ANSWERS FROM DHS 0N BORDER,20 HOUSE GOP DEMAND ANSWERS FROM DHS 0N BORDER,HOUSE GOP DEMAND ANSWERS FROM DHS ON BORDER
3346,2021-08-11 11:25:44,FOXNEWSW,2,FOXNEWSW_20210811_100000_FOX_and_Friends/start/5100,DHS SEC TO VISIT TEXAS TODAY AS SURGE INTENSIFIES,DHS SEC TO VISIT TEXAS TODAY AS SURGE INTENSIFIES,DHS SEC TO VISIT TEXAS TODAY AS SURGE INTENSIFIES
3347,2021-08-11 12:40:04,FOXNEWSW,3,FOXNEWSW_20210811_100000_FOX_and_Friends/start/9600,. FMR ICE OFFICIAL: BIDEN ADMIN IS NOT ENFORCING LAW,FMR ICE OFFICIAL BIDEN ADMIN IS NOT ENFORCING LAW,FMR ICE OFFICIAL BIDEN ADMIN IS NOT ENFORCING LAW
3348,2021-08-11 12:40:57,FOXNEWSW,2,FOXNEWSW_20210811_100000_FOX_and_Friends/start/9600,s. . ' EMAILS SHOW ICE CHIEF RUSHED TO STOP DEPORTATION,s EMAILS SHOW ICE CHIEF RUSHED TO STOP DEPORTATION,s EMAILS SHOW ICE CHIEF RUSHED TO STOP DEPORTATION
3349,2021-08-11 13:53:31,CNNW,7,CNNW_20210811_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3180,NEARLY 1000 AFGHANS WHO WORKED WITH U.S. TROOPS HAVE ARRIVED IN U.S.. .  . . Theirfamilies were also able to come underthe Afghan Special Immigrant Visa Program,NEARLY 1000 AFGHANS WHO WORKED WITH US TROOPS HAVE ARRIVED IN US Theirfamilies were also able to come underthe Afghan Special Immigrant Visa Program,NEARLY 1000 AFGHANS WHO WORKED WITH US TROOPS HAVE ARRIVED IN US Theirfamilies were also able to come underthe Afghan Special Immigrant Visa Program
3352,2021-08-11 16:06:36,CNNW,9,CNNW_20210811_160000_Inside_Politics_With_John_King/start/360,"BIDEN AGENDA WOULD MAKE HUGE INVESTMENTS. IN EDUCATION, IMMIGRATION AND HOUSING",BIDEN AGENDA WOULD MAKE HUGE INVESTMENTS IN EDUCATION IMMIGRATION AND HOUSING,BIDEN AGENDA WOULD MAKE HUGE INVESTMENTS IN EDUCATION IMMIGRATION AND HOUSING
3355,2021-08-11 19:26:20,CNNW,2,CNNW_20210811_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell/start/1560,GOP lawmakers promote ads on Facebook. tying migrant influx to covid surge,GOP lawmakers promote ads on Facebook tying migrant influx to covid surge,GOP lawmakers promote ads on Facebook tying migrant influx to covid surge
3357,2021-08-11 20:29:31,FOXNEWSW,2,FOXNEWSW_20210811_200000_Your_World_With_Neil_Cavuto/start/1740,VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH. . VOI ID WOPI n | ('AVI ITO,VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH VOI ID WOPI n AVI ITO,VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH
3358,2021-08-11 20:31:00,FOXNEWSW,3,FOXNEWSW_20210811_200000_Your_World_With_Neil_Cavuto/start/1860,"TUCKER. . VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH lï¬""!. . Ynl IP WHPI I"") ('AVI ITO",TUCKER VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH l Ynl IP WHPI I AVI ITO,TUCKER VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH
3359,2021-08-11 20:31:49,FOXNEWSW,2,FOXNEWSW_20210811_200000_Your_World_With_Neil_Cavuto/start/1860,TUCKER. CARLSON. . BORDER SHERIFF 0N IMPACT OF MIGRANT SURGE [m4,TUCKER CARLSON BORDER SHERIFF 0N IMPACT OF MIGRANT SURGE m4,TUCKER CARLSON BORDER SHERIFF ON IMPACT OF MIGRANT SURGE
3360,2021-08-11 20:34:00,FOXNEWSW,2,FOXNEWSW_20210811_200000_Your_World_With_Neil_Cavuto/start/2040,"SPECIAL '. . VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH r Â£0"". . YnllPWï¬Plnll'AVllTn I ., _",SPECIAL VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH r 0 YnllPWPlnllAVllTn I,SPECIAL VIDEO SHOWS MIGRANTS STREAMING THROUGH TX RANCH
3362,2021-08-12 03:48:12,CNNW,4,CNNW_20210812_030000_Don_Lemon_Tonight/start/2880,GOV. DESANTIS TRIES T0 BLAME CORONAVIRUS SURGE 0N. IMMIGRANTS AS FLORIDA CASES AND HOSPITALIZATIONS SOAR,GOV DESANTIS TRIES T0 BLAME CORONAVIRUS SURGE 0N IMMIGRANTS AS FLORIDA CASES AND HOSPITALIZATIONS SOAR,GOV DESANTIS TRIES TO BLAME CORONAVIRUS SURGE ON IMMIGRANTS AS FLORIDA CASES AND HOSPITALIZATIONS SOAR
3363,2021-08-12 08:02:10,FOXNEWSW,2,FOXNEWSW_20210812_080000_FOX__Friends_First/start/120,MAYORKAS HEADS T0 BORDER AMID IMPEACHMENT CALLS,MAYORKAS HEADS T0 BORDER AMID IMPEACHMENT CALLS,MAYORKAS HEADS TO BORDER AMID IMPEACHMENT CALLS
3364,2021-08-12 08:03:08,FOXNEWSW,2,FOXNEWSW_20210812_080000_FOX__Friends_First/start/180,. JULY BORDER APPREHENSIONS WILL EXCEED 210K,JULY BORDER APPREHENSIONS WILL EXCEED 210K,JULY BORDER APPREHENSIONS WILL EXCEED 210K
3365,2021-08-12 08:03:49,FOXNEWSW,2,FOXNEWSW_20210812_080000_FOX__Friends_First/start/180,'2 â. ICE WILL NO LONGER DEPORT VICTIMS OF A CRIME,2 ICE WILL NO LONGER DEPORT VICTIMS OF A CRIME,ICE WILL NO LONGER DEPORT VICTIMS OF A CRIME
3372,2021-08-12 11:39:22,CNNW,6,CNNW_20210812_110000_New_Day_With_John_Berman_and_Brianna_Keilar/start/2340,A1TEMPTSTO BLAME MIGRANTS FOR DISEASE IS FAMILIAR PATI'ERN,A1TEMPTSTO BLAME MIGRANTS FOR DISEASE IS FAMILIAR PATIERN,ATTEMPTS TO BLAME MIGRANTS FOR DISEASE IS NOTHING NEW
