,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
3685,2023-04-14 14:29:56,FOXNEWSW,3,FOXNEWSW_20230414_140000_Americas_Newsroom/start/1740,CBP SHIFTS RESOURCES TO COMBAT TX MIGRANT SURGE,CBP SHIFTS RESOURCES TO COMBAT TX MIGRANT SURGE,CBP SHIFTS RESOURCES TO COMBAT TX MIGRANT SURGE
3689,2023-04-14 18:49:34,CNNW,8,CNNW_20230414_180000_CNN_Newsroom/start/2940,"UN: AS MANY AS 400,000 MIGRANTS MAY CROSS DEADLY DARIEN GAP IN 2023",UN AS MANY AS 400000 MIGRANTS MAY CROSS DEADLY DARIEN GAP IN 2023,"UN: AS MANY AS 400,000 MIGRANTS MAY CROSS DEADLY DARIEN GAP IN 2023"
3690,2023-04-14 18:49:42,CNNW,19,CNNW_20230414_180000_CNN_Newsroom/start/2940,CNN TEAM CROSSES DEADLY TRAIL ALONGSIDE DESPERATE MIGRANTS,CNN TEAM CROSSES DEADLY TRAIL ALONGSIDE DESPERATE MIGRANTS,CNN TEAM CROSSES DEADLY TRAIL ALONGSIDE DESPERATE MIGRANTS
3693,2023-04-14 20:41:54,CNNW,7,CNNW_20230414_200000_The_Lead_With_Jake_Tapper/start/2460,MEXICAN OFFICIALS: 200+ MIGRANTS FOUND LOCKED IN ABANDONED TRAILER,MEXICAN OFFICIALS 200 MIGRANTS FOUND LOCKED IN ABANDONED TRAILER,MEXICAN OFFICIALS: 200 MIGRANTS FOUND LOCKED IN ABANDONED TRAILER
3694,2023-04-14 20:42:16,CNNW,35,CNNW_20230414_200000_The_Lead_With_Jake_Tapper/start/2520,CNN TREKS THE DARIEN GAP WITH THOUSANDS OF MIGRANTS,CNN TREKS THE DARIEN GAP WITH THOUSANDS OF MIGRANTS,CNN TREKS THE DARIEN GAP WITH THOUSANDS OF MIGRANTS
3697,2023-04-14 22:58:49,CNNW,13,CNNW_20230414_220000_The_Situation_Room_With_Wolf_Blitzer/start/3480,THE TREK: A MIGRANT TRAIL TO AMERICA AIRS SUNDAY AT 8P ET,THE TREK A MIGRANT TRAIL TO AMERICA AIRS SUNDAY AT 8P ET,THE TREK A MIGRANT TRAIL TO AMERICA AIRS SUNDAY AT 8P ET
3698,2023-04-14 23:56:16,CNNW,46,CNNW_20230414_230000_Erin_Burnett_OutFront/start/3360,CNN DOCUMENTS PERILOUS MIGRANT TREK THROUGH CENTRAL AMERICA,CNN DOCUMENTS PERILOUS MIGRANT TREK THROUGH CENTRAL AMERICA,CNN DOCUMENTS PERILOUS MIGRANT TREK THROUGH CENTRAL AMERICA
3699,2023-04-14 23:57:27,CNNW,29,CNNW_20230414_230000_Erin_Burnett_OutFront/start/3420,CNN TEAM HIKES TREACHEROUS MIGRANT TRAIL THROUGH. CENTRAL AMERICA WITH THOUSANDS HEADED FOR THE U.S.,CNN TEAM HIKES TREACHEROUS MIGRANT TRAIL THROUGH CENTRAL AMERICA WITH THOUSANDS HEADED FOR THE US,CNN TEAM HIKES TREACHEROUS MIGRANT TRAIL THROUGH CENTRAL AMERICA WITH THOUSANDS HEADED FOR THE US
3700,2023-04-14 23:58:18,CNNW,10,CNNW_20230414_230000_Erin_Burnett_OutFront/start/3480,CNN DOCUMENTS PERILOUS MIGRANT TREK THROUGH CENTRAL AMERICA. . Nick Paton Walsh | Â¢\ Chief International Security Correspondent,CNN DOCUMENTS PERILOUS MIGRANT TREK THROUGH CENTRAL AMERICA Nick Paton Walsh Chief International Security Correspondent,CNN DOCUMENTS PERILOUS MIGRANT TREK THROUGH CENTRAL AMERICA Nick Paton Walsh Chief International Security Correspondent
3701,2023-04-15 02:49:46,CNNW,14,CNNW_20230415_020000_CNN_Tonight/start/2940,CNN TEAM TRAVELS DANGEROUS TRAIL ALONGSIDE DESPERATE MIGRANTS,CNN TEAM TRAVELS DANGEROUS TRAIL ALONGSIDE DESPERATE MIGRANTS,CNN TEAM TRAVELS DANGEROUS TRAIL ALONGSIDE DESPERATE MIGRANTS
3711,2023-04-15 12:41:07,MSNBCW,25,MSNBCW_20230415_120000_The_Katie_Phang_Show/start/2460,DESANTIS PUSHING AGGRESSIVE IMMIGRATION MEASURES,DESANTIS PUSHING AGGRESSIVE IMMIGRATION MEASURES,DESANTIS PUSHING AGGRESSIVE IMMIGRATION MEASURES
3715,2023-04-15 14:32:43,MSNBCW,3,MSNBCW_20230415_140000_Velshi/start/1920,. DESANTIS' ANTI-IMMIGRATION CRUSADE,DESANTIS ANTIIMMIGRATION CRUSADE,DESANTIS ANTIIMMIGRATION CRUSADE
3716,2023-04-15 14:36:25,MSNBCW,2,MSNBCW_20230415_140000_Velshi/start/2160,/ BIDEN TO EXPAND HEALTH COVERAGE. l TO DACA RECIPIENTS,BIDEN TO EXPAND HEALTH COVERAGE l TO DACA RECIPIENTS,BIDEN TO EXPAND HEALTH COVERAGE TO DACA RECIPIENTS
3717,2023-04-15 14:37:48,MSNBCW,14,MSNBCW_20230415_140000_Velshi/start/2220,DESANTIS PUSHES TOUGHEST IMMIGRATION. CRACKDOWN IN THE NATION,DESANTIS PUSHES TOUGHEST IMMIGRATION CRACKDOWN IN THE NATION,DESANTIS PUSHES TOUGHEST IMMIGRATION CRACKDOWN IN THE NATION
3718,2023-04-15 14:40:48,MSNBCW,4,MSNBCW_20230415_140000_Velshi/start/2400,BIDEN ADMINISTRATION TO EXPAND HEALTH. I COVERAGE TO DACA RECIPIENTS,BIDEN ADMINISTRATION TO EXPAND HEALTH I COVERAGE TO DACA RECIPIENTS,BIDEN ADMINISTRATION TO EXPAND HEALTH COVERAGE TO DACA RECIPIENTS
3719,2023-04-15 14:41:22,MSNBCW,2,MSNBCW_20230415_140000_Velshi/start/2460,"DESANTIS BILL MAKES IT A FELONY TO SHELTER,. HIRE UNDOCUMENTED IMMIGRANTS",DESANTIS BILL MAKES IT A FELONY TO SHELTER HIRE UNDOCUMENTED IMMIGRANTS,DESANTIS BILL MAKES IT A FELONY TO SHELTER HIRE UNDOCUMENTED IMMIGRANTS
3720,2023-04-15 15:52:14,MSNBCW,6,MSNBCW_20230415_150000_Velshi/start/3120,AUTHOR JULISSA ARCE IMMIGRATED TO U.S. AT AGE 11. AND WAS UNDOCUMENTED FOR 15 YEARS,AUTHOR JULISSA ARCE IMMIGRATED TO US AT AGE 11 AND WAS UNDOCUMENTED FOR 15 YEARS,AUTHOR JULISSA ARCE IMMIGRATED TO US AT AGE 11 AND WAS UNDOCUMENTED FOR 15 YEARS
3726,2023-04-15 16:32:13,FOXNEWSW,2,FOXNEWSW_20230415_160000_Fox_News_Live/start/1920,LAWRENCE 9. . JONES. . 1CROSS COUNTRY. . BIDEN PAUSES ASYLUM CHANGES FOR MIGRANTS AT BORDER,LAWRENCE 9 JONES 1CROSS COUNTRY BIDEN PAUSES ASYLUM CHANGES FOR MIGRANTS AT BORDER,BIDEN PAUSES ASYLUM CHANGES FOR MIGRANTS AT BORDER
3728,2023-04-15 17:39:39,CNNW,3,CNNW_20230415_170000_CNN_Newsroom_With_Fredricka_Whitfield/start/2340,"UN: AS MANY AS 400,000 MIGRANTS MAY CROSS DEADLY DARIEN GAP IN 2023. . Nick Paton Walsh = Â¢\N Chief International Security Correspondent",UN AS MANY AS 400000 MIGRANTS MAY CROSS DEADLY DARIEN GAP IN 2023 Nick Paton Walsh N Chief International Security Correspondent,UN AS MANY AS 400000 MIGRANTS MAY CROSS DEADLY DARIEN GAP IN 2023 Nick Paton Walsh N Chief International Security Correspondent
3730,2023-04-15 18:19:46,FOXNEWSW,2,FOXNEWSW_20230415_180000_Fox_News_Live/start/1140,"RPT: UPTO 40,000 MIGRANTS GATHERED AT BORDER _ E258= 0}",RPT UPTO 40000 MIGRANTS GATHERED AT BORDER E258 0,RPT UPTO 40000 MIGRANTS GATHERED AT BORDER E258 0
3732,2023-04-15 20:46:23,CNNW,2,CNNW_20230415_200000_CNN_Newsroom_With_Jim_Acosta/start/2760,CNN FOLLOWS MIGRANTS ON TREACHEROUS TRAIL TO U.S.,CNN FOLLOWS MIGRANTS ON TREACHEROUS TRAIL TO US,CNN FOLLOWS MIGRANTS ON TREACHEROUS TRAIL TO US
3734,2023-04-15 22:21:21,FOXNEWSW,2,FOXNEWSW_20230415_220000_Fox_Report_With_Jon_Scott/start/1260,MIGRANTS IN MEXICO ANTICIPATE END OF TITLE 42,MIGRANTS IN MEXICO ANTICIPATE END OF TITLE 42,MIGRANTS IN MEXICO ANTICIPATE END OF TITLE 42
3735,2023-04-15 22:21:48,FOXNEWSW,5,FOXNEWSW_20230415_220000_Fox_Report_With_Jon_Scott/start/1260,EL PASO SECTOR REPORTS RISE IN MIGRANT ENCOUNTERS,EL PASO SECTOR REPORTS RISE IN MIGRANT ENCOUNTERS,EL PASO SECTOR REPORTS RISE IN MIGRANT ENCOUNTERS
3737,2023-04-16 02:51:50,FOXNEWSW,2,FOXNEWSW_20230416_020000_Lawrence_Jones_Cross_Country/start/3060,' TX TEACHER ARRESTED FOR SMUGGI.ING MIGRANTS,TX TEACHER ARRESTED FOR SMUGGIING MIGRANTS,TX TEACHER ARRESTED FOR SMUGGLING MIGRANTS
3739,2023-04-16 02:52:47,FOXNEWSW,2,FOXNEWSW_20230416_020000_Lawrence_Jones_Cross_Country/start/3120,AMERICANS SMUGGLING MIGRANTS INTO U.S. FOR CARTELS,AMERICANS SMUGGLING MIGRANTS INTO US FOR CARTELS,AMERICANS SMUGGLING MIGRANTS INTO US FOR CARTELS
3740,2023-04-16 02:54:46,FOXNEWSW,2,FOXNEWSW_20230416_020000_Lawrence_Jones_Cross_Country/start/3240,TEACHER CHARGED WITH SMUGGLING MIGRANTS INTO U.S.,TEACHER CHARGED WITH SMUGGLING MIGRANTS INTO US,TEACHER CHARGED WITH SMUGGLING MIGRANTS INTO US
3748,2023-04-16 11:24:39,CNNW,25,CNNW_20230416_110000_CNN_This_Morning_Weekend/start/1440,RUSSIA RESETTLING UKRAINIAN REFUGEES TO REMOTE PART OF SIBERIA,RUSSIA RESETTLING UKRAINIAN REFUGEES TO REMOTE PART OF SIBERIA,RUSSIA RESETTLING UKRAINIAN REFUGEES TO REMOTE PART OF SIBERIA
3749,2023-04-16 11:26:20,CNNW,8,CNNW_20230416_110000_CNN_This_Morning_Weekend/start/1560,"CNN SPEAKS WITH UKRAINIAN REFUGEES RESETTLED IN RUSSIA. . Nathaniel Raymond ' Humanitarian Research Lab, Yale University",CNN SPEAKS WITH UKRAINIAN REFUGEES RESETTLED IN RUSSIA Nathaniel Raymond Humanitarian Research Lab Yale University,CNN SPEAKS WITH UKRAINIAN REFUGEES RESETTLED IN RUSSIA
3752,2023-04-16 12:41:03,FOXNEWSW,2,FOXNEWSW_20230416_120000_FOX_and_Friends_Sunday/start/2460,"RPT: 40, 000 MIGRANTS AMASS AT SOUTHERN BORDER",RPT 40 000 MIGRANTS AMASS AT SOUTHERN BORDER,RPT 40 000 MIGRANTS AMASS AT SOUTHERN BORDER
3758,2023-04-16 16:21:01,FOXNEWSW,2,FOXNEWSW_20230416_160000_Fox_News_Live/start/1260,"EL PASO CONCERNED ABOUT MIGRANT SURGE | Â£ @,",EL PASO CONCERNED ABOUT MIGRANT SURGE,EL PASO CONCERNED ABOUT MIGRANT SURGE
3762,2023-04-16 17:36:00,FOXNEWSW,4,FOXNEWSW_20230416_170000_Fox_News_Live/start/2160,"VPOXNEWS A. . DRUGS, MIGRANTS STREAMING ACROSS SOUTHERN BORDER [",VPOXNEWS A DRUGS MIGRANTS STREAMING ACROSS SOUTHERN BORDER,VPOXNEWS A DRUGS MIGRANTS STREAMING ACROSS SOUTHERN BORDER
3763,2023-04-16 17:36:45,FOXNEWSW,3,FOXNEWSW_20230416_170000_Fox_News_Live/start/2160,CBP 15 ON PACE FOR 2.5 MIGRANT ENCOUNTERS IN Y23 |l,CBP 15 ON PACE FOR 25 MIGRANT ENCOUNTERS IN Y23 l,CBP 15 ON PACE FOR 25 MIGRANT ENCOUNTERS IN Y23 l
3764,2023-04-16 17:38:44,FOXNEWSW,2,FOXNEWSW_20230416_170000_Fox_News_Live/start/2280,BIDEN PAUSES ASYLUM CHANGES FOR MIGRANTS AT BORDER | America is,BIDEN PAUSES ASYLUM CHANGES FOR MIGRANTS AT BORDER America is,BIDEN PAUSES ASYLUM CHANGES FOR MIGRANTS AT BORDER America is
3769,2023-04-16 21:16:48,CNNW,9,CNNW_20230416_210000_CNN_Newsroom_With_Jim_Acosta/start/960,UKRAINE: RUSSIA TRYING TO DEPORT KIDS IN OCCUPIED AREA,UKRAINE RUSSIA TRYING TO DEPORT KIDS IN OCCUPIED AREA,UKRAINE RUSSIA TRYING TO DEPORT KIDS IN OCCUPIED AREA
3770,2023-04-16 22:32:52,FOXNEWSW,3,FOXNEWSW_20230416_220000_Fox_Report_With_Jon_Scott/start/1920,RESOURCES STRAINED BY LARGE MIGRANT GROUPS A,RESOURCES STRAINED BY LARGE MIGRANT GROUPS A,RESOURCES STRAINED BY LARGE MIGRANT GROUPS A
3771,2023-04-16 22:46:42,MSNBCW,5,MSNBCW_20230416_220000_American_Voices_With_Alicia_Menendez/start/2760,GOV. DESANTIS' TOUGH IMMIGRATION CRACKDOWN. IS REPLAY OF FAILED GOP POLICIES,GOV DESANTIS TOUGH IMMIGRATION CRACKDOWN IS REPLAY OF FAILED GOP POLICIES,GOV DESANTIS TOUGH IMMIGRATION CRACKDOWN IS REPLAY OF FAILED GOP POLICIES
3772,2023-04-16 23:10:32,CNNW,15,CNNW_20230416_230000_CNN_Newsroom_With_Jim_Acosta/start/600,CNN TRAVELS WITH MIGRANTS THROUGH THE DARIEN GAP,CNN TRAVELS WITH MIGRANTS THROUGH THE DARIEN GAP,CNN TRAVELS WITH MIGRANTS THROUGH THE DARIEN GAP
3773,2023-04-16 23:43:43,CNNW,8,CNNW_20230416_230000_CNN_Newsroom_With_Jim_Acosta/start/2580,IMPACT OF MIGRANT SURGE ON BORDER CITIES,IMPACT OF MIGRANT SURGE ON BORDER CITIES,IMPACT OF MIGRANT SURGE ON BORDER CITIES
3782,2023-04-17 06:29:25,CNNW,25,CNNW_20230417_060000_CNN_Newsroom_Live/start/1740,TENS OF THOUSANDS OF MIGRANTS WAITING AT BORDER,TENS OF THOUSANDS OF MIGRANTS WAITING AT BORDER,TENS OF THOUSANDS OF MIGRANTS WAITING AT BORDER
3783,2023-04-17 06:29:50,CNNW,12,CNNW_20230417_060000_CNN_Newsroom_Live/start/1740,"MIGRANTS AMASS AT BORDER, AWAITING END OF TITLE 42",MIGRANTS AMASS AT BORDER AWAITING END OF TITLE 42,MIGRANTS AMASS AT BORDER AWAITING END OF TITLE 42
3789,2023-04-17 08:15:40,CNNW,11,CNNW_20230417_080000_CNN_Newsroom_Live/start/900,U.S. BORDER CITIES BRACE FOR MIGRANT SURGE,US BORDER CITIES BRACE FOR MIGRANT SURGE,US BORDER CITIES BRACE FOR MIGRANT SURGE
3790,2023-04-17 08:20:00,CNNW,5,CNNW_20230417_080000_CNN_Newsroom_Live/start/1200,TENS OF THOUSANDS OF MIGRANTS WAITING AT BORDER. . Voice of Veronica Escobar ' U.S. House Democrat,TENS OF THOUSANDS OF MIGRANTS WAITING AT BORDER Voice of Veronica Escobar US House Democrat,TENS OF THOUSANDS OF MIGRANTS WAITING AT BORDER Voice of Veronica Escobar US House Democrat
3791,2023-04-17 08:23:36,CNNW,2,CNNW_20230417_080000_CNN_Newsroom_Live/start/1380,"MIGRANTS AMASS AT BORDER, AWAITING END OF TITLE 42. . Rosa Flores = Â¢\ Correspondent",MIGRANTS AMASS AT BORDER AWAITING END OF TITLE 42 Rosa Flores Correspondent,MIGRANTS AMASS AT BORDER AWAITING END OF TITLE 42 Rosa Flores Correspondent
3796,2023-04-17 10:31:46,CNNW,16,CNNW_20230417_100000_CNN_This_Morning/start/1860,"UN: 400,000 MIGRANTS MAY CROSS DARIEN GAP THIS YEAR",UN 400000 MIGRANTS MAY CROSS DARIEN GAP THIS YEAR,UN 400000 MIGRANTS MAY CROSS DARIEN GAP THIS YEAR
3797,2023-04-17 11:40:40,CNNW,4,CNNW_20230417_110000_CNN_This_Morning/start/2400,MIGRANTS STUCK AT U.S. BORDER AFTER TREACHEROUS JOURNEY,MIGRANTS STUCK AT US BORDER AFTER TREACHEROUS JOURNEY,MIGRANTS STUCK AT US BORDER AFTER TREACHEROUS JOURNEY
3798,2023-04-17 11:47:14,CNNW,7,CNNW_20230417_110000_CNN_This_Morning/start/2820,CNN CREW TRAVELS WITH MIGRANTS MAKING TREACHEROUS JOURNEY TO U.S.,CNN CREW TRAVELS WITH MIGRANTS MAKING TREACHEROUS JOURNEY TO US,CNN CREW TRAVELS WITH MIGRANTS MAKING TREACHEROUS JOURNEY TO US
3799,2023-04-17 11:49:53,CNNW,3,CNNW_20230417_110000_CNN_This_Morning/start/2940,MIGRANTS STUCK AT U.S. BORDER AFTER TREACHEROUS JOURNEY. . Alejandro Mayokas | Homeland Security Secretary,MIGRANTS STUCK AT US BORDER AFTER TREACHEROUS JOURNEY Alejandro Mayokas Homeland Security Secretary,MIGRANTS STUCK AT US BORDER AFTER TREACHEROUS JOURNEY Alejandro Mayokas Homeland Security Secretary
3800,2023-04-17 12:16:35,FOXNEWSW,3,FOXNEWSW_20230417_120000_FOX_and_Friends/start/960,BORDER CRISIS FALLOUT,BORDER CRISIS FALLOUT,BORDER CRISIS FALLOUT
3801,2023-04-17 12:22:00,FOXNEWSW,5,FOXNEWSW_20230417_120000_FOX_and_Friends/start/1320,"VIDEO: MIGRANTS FLEE TROOPERS IN KINNEY COUNTY, TX",VIDEO MIGRANTS FLEE TROOPERS IN KINNEY COUNTY TX,VIDEO MIGRANTS FLEE TROOPERS IN KINNEY COUNTY TX
3802,2023-04-17 14:22:02,CNNW,9,CNNW_20230417_140000_CNN_News_Central/start/1320,"MIGRANTS STUCK AT U.S. BORDER AFTER TREACHEROUS JOURNEY. . Mavor Cruz Perez Cuellar | Ciudad Juarez, Mexico",MIGRANTS STUCK AT US BORDER AFTER TREACHEROUS JOURNEY Mavor Cruz Perez Cuellar Ciudad Juarez Mexico,MIGRANTS STUCK AT US BORDER AFTER TREACHEROUS JOURNEY Mavor Cruz Perez Cuellar Ciudad Juarez Mexico
3805,2023-04-17 17:53:46,FOXNEWSW,3,FOXNEWSW_20230417_170000_America_Reports/start/3180,VIDEO: MIGRANTS BAIL FROM TRUCK AS TROOPERS CHASE,VIDEO MIGRANTS BAIL FROM TRUCK AS TROOPERS CHASE,VIDEO MIGRANTS BAIL FROM TRUCK AS TROOPERS CHASE
3807,2023-04-18 00:48:13,CNNW,48,CNNW_20230418_000000_Anderson_Cooper_360/start/2880,UKRAINIAN CHILDREN SPEAK OUT AFTER RETURNING. HOME FOLLOWING ALLEGED DEPORTATION BY RUSSIA,UKRAINIAN CHILDREN SPEAK OUT AFTER RETURNING HOME FOLLOWING ALLEGED DEPORTATION BY RUSSIA,UKRAINIAN CHILDREN SPEAK OUT AFTER RETURNING HOME FOLLOWING ALLEGED DEPORTATION BY RUSSIA
3811,2023-04-18 07:38:29,CNNW,33,CNNW_20230418_070000_CNN_Newsroom_Live/start/2280,UKRAINE ACCUSES RUSSIA OF CONTINUING CHILD DEPORTATIONS,UKRAINE ACCUSES RUSSIA OF CONTINUING CHILD DEPORTATIONS,UKRAINE ACCUSES RUSSIA OF CONTINUING CHILD DEPORTATIONS
3812,2023-04-18 07:39:10,CNNW,52,CNNW_20230418_070000_CNN_Newsroom_Live/start/2340,RETURNED CHILDREN RECALL THEIR DEPORTATION,RETURNED CHILDREN RECALL THEIR DEPORTATION,RETURNED CHILDREN RECALL THEIR DEPORTATION
3816,2023-04-18 09:14:22,FOXNEWSW,5,FOXNEWSW_20230418_090000_FOX__Friends_First/start/840,MAYORKAS TO TESTIFY ON BORDER CRISIS TODAY,MAYORKAS TO TESTIFY ON BORDER CRISIS TODAY,MAYORKAS TO TESTIFY ON BORDER CRISIS TODAY
3817,2023-04-18 09:15:55,FOXNEWSW,2,FOXNEWSW_20230418_090000_FOX__Friends_First/start/900,"RECORD 250,000 MIGRANTS CROSSED DARIEN GAP IN 2022",RECORD 250000 MIGRANTS CROSSED DARIEN GAP IN 2022,RECORD 250000 MIGRANTS CROSSED DARIEN GAP IN 2022
3823,2023-04-18 10:46:23,FOXNEWSW,2,FOXNEWSW_20230418_100000_FOX_and_Friends/start/2760,* HALF OF NYC MIGRANTS NOT VACCINATED AGAINST POLIO,HALF OF NYC MIGRANTS NOT VACCINATED AGAINST POLIO,HALF OF NYC MIGRANTS NOT VACCINATED AGAINST POLIO
3828,2023-04-18 12:18:00,CNNW,3,CNNW_20230418_120000_CNN_This_Morning/start/1080,US. BORDER OFFICIALS RECORD 25% JUMP IN MIGRANT CROSSINGS IN MARCH,US BORDER OFFICIALS RECORD 25 JUMP IN MIGRANT CROSSINGS IN MARCH,US BORDER OFFICIALS RECORD 25 JUMP IN MIGRANT CROSSINGS IN MARCH
3829,2023-04-18 12:22:24,CNNW,37,CNNW_20230418_120000_CNN_This_Morning/start/1320,SEN. BOB MENENDEZ DETAILS NEW IMMIGRATION PROPOSAL,SEN BOB MENENDEZ DETAILS NEW IMMIGRATION PROPOSAL,SEN BOB MENENDEZ DETAILS NEW IMMIGRATION PROPOSAL
3831,2023-04-18 12:32:15,FOXNEWSW,15,FOXNEWSW_20230418_120000_FOX_and_Friends/start/1920,U.S. CUSTOMS AND BORDER PROTECTION,US CUSTOMS AND BORDER PROTECTION,US CUSTOMS AND BORDER PROTECTION
3835,2023-04-18 13:40:43,FOXNEWSW,2,FOXNEWSW_20230418_130000_Americas_Newsroom/start/2400,SOON: MAYORKAS TESTIFIES ON MIGRANT CRISIS,SOON MAYORKAS TESTIFIES ON MIGRANT CRISIS,SOON MAYORKAS TESTIFIES ON MIGRANT CRISIS
3838,2023-04-18 14:33:17,CNNW,2,CNNW_20230418_140000_CNN_News_Central/start/1980,U.S. BORDER OFFICIALS RECORD 25% JUMP IN MIGRANT CROSSINGS IN MARCH. . Alejandro Mavorkas ' Homeland Security Secretary,US BORDER OFFICIALS RECORD 25 JUMP IN MIGRANT CROSSINGS IN MARCH Alejandro Mavorkas Homeland Security Secretary,US BORDER OFFICIALS RECORD 25 JUMP IN MIGRANT CROSSINGS IN MARCH Alejandro Mayorkas Homeland Security Secretary
3839,2023-04-18 14:35:00,CNNW,7,CNNW_20230418_140000_CNN_News_Central/start/2100,U.S. BORDER OFFICIALS RECORD 25% JUMP IN MIGRANT CROSSINGS IN MARCH. . Priscilla Alvarez = Â¢\ Reporter,US BORDER OFFICIALS RECORD 25 JUMP IN MIGRANT CROSSINGS IN MARCH Priscilla Alvarez Reporter,US BORDER OFFICIALS RECORD 25 JUMP IN MIGRANT CROSSINGS IN MARCH Priscilla Alvarez Reporter
3841,2023-04-18 15:08:41,MSNBCW,5,MSNBCW_20230418_150000_Jose_Diaz-Balart_Reports/start/480,RUSSIAN COURT RULES U.S. REPORTER MUST. 'REMAIN IN DETENTION ON SPYING CHARGES,RUSSIAN COURT RULES US REPORTER MUST REMAIN IN DETENTION ON SPYING CHARGES,RUSSIAN COURT RULES US REPORTER MUST REMAIN IN DETENTION ON SPYING CHARGES
3842,2023-04-18 15:18:44,FOXNEWSW,17,FOXNEWSW_20230418_150000_The_Faulkner_Focus/start/1080,CBP SOUTHWEST MIGRANT ENCOUNTERS UP 25% IN MARCH,CBP SOUTHWEST MIGRANT ENCOUNTERS UP 25 IN MARCH,CBP SOUTHWEST MIGRANT ENCOUNTERS UP 25 IN MARCH
3843,2023-04-18 15:37:18,MSNBCW,2,MSNBCW_20230418_150000_Jose_Diaz-Balart_Reports/start/2220,"!7 NYT: MIGRANT KIDS PUT TO WORK, WH IGNORED WARNINGS",7 NYT MIGRANT KIDS PUT TO WORK WH IGNORED WARNINGS,7 NYT MIGRANT KIDS PUT TO WORK WH IGNORED WARNINGS
3844,2023-04-18 16:15:00,FOXNEWSW,11,FOXNEWSW_20230418_160000_Outnumbered/start/900,NYT: MIGRANT KIDS WORK BRUTAL JOBS AND FEDS KNEW,NYT MIGRANT KIDS WORK BRUTAL JOBS AND FEDS KNEW,NYT MIGRANT KIDS WORK BRUTAL JOBS AND FEDS KNEW
3845,2023-04-18 16:16:43,FOXNEWSW,4,FOXNEWSW_20230418_160000_Outnumbered/start/960,"!7 NYT: FEDS, WH IGNORED WARNING ABOUT MIGRANT KIDS",7 NYT FEDS WH IGNORED WARNING ABOUT MIGRANT KIDS,7 NYT FEDS WH IGNORED WARNING ABOUT MIGRANT KIDS
3851,2023-04-18 18:35:49,BBCNEWS,12,BBCNEWS_20230418_183000_BBC_News/start/300,Afghan refugee musician gifted with violin,Afghan refugee musician gifted with violin,Afghan refugee musician gifted with violin
3852,2023-04-18 19:45:00,CNNW,3,CNNW_20230418_190000_CNN_News_Central/start/2700,RPT. AFGHANS WHO HELPED U.S. ARE BEING HUNTED WHILE WAITING FOR VISAS,RPT AFGHANS WHO HELPED US ARE BEING HUNTED WHILE WAITING FOR VISAS,AFGHANS WHO HELPED US ARE BEING HUNTED WHILE WAITING FOR VISAS
3854,2023-04-18 20:33:00,FOXNEWSW,2,FOXNEWSW_20230418_200000_Your_World_With_Neil_Cavuto/start/1980,(> HENKT CUELLAK (D-1A) | HOUSE AFPROPRIATIONS COMMITIEE || =%. . CUELLAR: THOSE CROSSING ILLEGALLY HAVETO GO | Â§Â§@9Â§560gÂ§,HENKT CUELLAK D1A HOUSE AFPROPRIATIONS COMMITIEE CUELLAR THOSE CROSSING ILLEGALLY HAVETO GO 9560g,THOSE CROSSING ILLEGALLY HAVE TO GO
3855,2023-04-18 21:41:27,CNNW,34,CNNW_20230418_210000_The_Lead_With_Jake_Tapper/start/2460,REPORT: AFGHAN ALLIES FACE YEARS-LONG DELAYS IN U.S.. VISA PROCESSING AS TALIBAN METHODICALLY TARGETS THEM,REPORT AFGHAN ALLIES FACE YEARSLONG DELAYS IN US VISA PROCESSING AS TALIBAN METHODICALLY TARGETS THEM,AFGHAN ALLIES FACE YEARSLONG DELAYS IN US VISA PROCESSING AS TALIBAN TARGETS THEM
3856,2023-04-18 22:03:29,FOXNEWSW,4,FOXNEWSW_20230418_220000_Special_Report_With_Bret_Baier/start/180,"MIGRANT CHILD LABOR. REPORT: WHITE HOUSE ""DIDN'T WANT TO HEAR IT""",MIGRANT CHILD LABOR REPORT WHITE HOUSE DIDNT WANT TO HEAR IT,MIGRANT CHILD LABOR REPORT WHITE HOUSE DIDN'T WANT TO HEAR IT
3857,2023-04-18 22:03:55,FOXNEWSW,2,FOXNEWSW_20230418_220000_Special_Report_With_Bret_Baier/start/180,MIGRANT CHILD LABOR. GOP ACCUSES MAYORKAS OF LOOSENING VETTING RULES,MIGRANT CHILD LABOR GOP ACCUSES MAYORKAS OF LOOSENING VETTING RULES,MIGRANT CHILD LABOR GOP ACCUSES MAYORKAS OF LOOSENING VETTING RULES
3858,2023-04-18 22:05:10,FOXNEWSW,3,FOXNEWSW_20230418_220000_Special_Report_With_Bret_Baier/start/300,BORDER CRISIS. GOP GRILLS MAYORKAS OVER RISE IN MIGRANT CHILD LABOR,BORDER CRISIS GOP GRILLS MAYORKAS OVER RISE IN MIGRANT CHILD LABOR,BORDER CRISIS GOP GRILLS MAYORKAS OVER RISE IN MIGRANT CHILD LABOR
3859,2023-04-18 22:05:39,FOXNEWSW,4,FOXNEWSW_20230418_220000_Special_Report_With_Bret_Baier/start/300,TITLE 42. MIGRANT SURGE EXPECTED AFTER TRUMP-ERA RULE EXPIRES,TITLE 42 MIGRANT SURGE EXPECTED AFTER TRUMPERA RULE EXPIRES,MIGRANT SURGE EXPECTED AFTER TITLE 42 RULE EXPIRES
